,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1961,1961,88.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,313.3333435058594,0.8333333730697632,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.8333333730697632,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0
1962,1962,85.0,1.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,313.5,0.833776593208313,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.833776593208313,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1963,1963,81.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,313.6666564941406,0.8342198133468628,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8342198133468628,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1964,1964,76.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,313.8333435058594,0.8346631526947021,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8346631526947021,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1965,1965,57.0,0.0,1.0,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,314.0,0.835106372833252,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.835106372833252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,57.0,20.0
1966,1966,62.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,314.0,0.835106372833252,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.835106372833252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,57.0,20.0
1967,1967,65.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,314.0,0.835106372833252,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.835106372833252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,57.0,20.0
1968,1968,77.0,0.0,0.16666667,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,314.0,0.835106372833252,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.835106372833252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,57.0,20.0
1969,1969,74.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,314.1666564941406,0.8355495929718018,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8355495929718018,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1970,1970,81.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,314.3333435058594,0.8359929323196411,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8359929323196411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1971,1971,77.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,314.5,0.8364361524581909,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8364361524581909,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1972,1972,86.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,314.6666564941406,0.8368794322013855,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.8368794322013855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1973,1973,81.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,314.8333435058594,0.8373227119445801,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8373227119445801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1974,1974,77.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,315.0,0.8377659320831299,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8377659320831299,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1975,1975,81.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,315.1666564941406,0.8382092118263245,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8382092118263245,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1976,1976,74.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,315.3333435058594,0.838652491569519,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.838652491569519,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1977,1977,77.0,1.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,315.5,0.8390957713127136,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8390957713127136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1978,1978,69.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,315.6666564941406,0.8395389914512634,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8395389914512634,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1979,1979,74.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,315.8333435058594,0.839982271194458,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.839982271194458,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1980,1980,69.0,0.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,316.0,0.8404255509376526,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8404255509376526,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1981,1981,57.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,316.1666564941406,0.8408687710762024,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8408687710762024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1982,1982,61.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,316.3333435058594,0.8413121104240417,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8413121104240417,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1983,1983,64.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,316.5,0.8417553305625916,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8417553305625916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1984,1984,69.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,316.6666564941406,0.8421985507011414,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8421985507011414,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1985,1985,69.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,316.8333435058594,0.8426418900489807,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8426418900489807,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,69.0,4.0
1986,1986,73.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,316.8333435058594,0.8426418900489807,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8426418900489807,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,69.0,4.0
1987,1987,71.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,317.0,0.8430851101875305,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8430851101875305,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,71.0,3.0
1988,1988,74.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,317.0,0.8430851101875305,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8430851101875305,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,71.0,3.0
1989,1989,57.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,317.1666564941406,0.8435283303260803,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8435283303260803,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1990,1990,59.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,317.3333435058594,0.8439716696739197,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8439716696739197,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1991,1991,62.0,1.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,317.5,0.8444148898124695,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8444148898124695,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1992,1992,68.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,317.6666564941406,0.8448581099510193,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8448581099510193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1993,1993,71.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,317.8333435058594,0.8453014492988586,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8453014492988586,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,71.0,3.0
1994,1994,74.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,317.8333435058594,0.8453014492988586,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8453014492988586,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,71.0,3.0
1995,1995,73.0,0.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,318.0,0.8457446694374084,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8457446694374084,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,73.0,3.0
1996,1996,76.0,0.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,318.0,0.8457446694374084,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8457446694374084,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,73.0,3.0
1997,1997,57.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,318.1666564941406,0.8461878895759583,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8461878895759583,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1998,1998,61.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,318.3333435058594,0.8466312289237976,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8466312289237976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
1999,1999,64.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,318.5,0.8470744490623474,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8470744490623474,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
2000,2000,67.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,318.6666564941406,0.847517728805542,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.847517728805542,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
2001,2001,73.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,318.8333435058594,0.8479610085487366,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8479610085487366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,73.0,3.0
2002,2002,76.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,318.8333435058594,0.8479610085487366,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8479610085487366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,73.0,3.0
2003,2003,74.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,319.0,0.8484042286872864,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8484042286872864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,74.0,4.0
2004,2004,78.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,319.0,0.8484042286872864,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8484042286872864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,74.0,4.0
2005,2005,57.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,319.1666564941406,0.848847508430481,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.848847508430481,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
2006,2006,62.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,319.3333435058594,0.8492907881736755,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8492907881736755,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2007,2007,66.0,1.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,319.5,0.8497340679168701,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8497340679168701,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
2008,2008,69.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,319.6666564941406,0.8501772880554199,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8501772880554199,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
2009,2009,74.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,319.8333435058594,0.8506205677986145,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8506205677986145,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,74.0,4.0
2010,2010,78.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,319.8333435058594,0.8506205677986145,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8506205677986145,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,74.0,4.0
2011,2011,45.0,0.0,4.0,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,320.0,0.8510638475418091,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.8510638475418091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,45.0,34.0
2012,2012,57.0,0.0,4.0,2,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,320.0,0.8510638475418091,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8510638475418091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,45.0,34.0
2013,2013,79.0,0.0,0.16666667,2,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,320.0,0.8510638475418091,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8510638475418091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,45.0,34.0
2014,2014,85.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,320.1666564941406,0.8515070676803589,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.8515070676803589,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
2015,2015,88.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,320.3333435058594,0.8519504070281982,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.8519504070281982,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0
2016,2016,78.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,320.5,0.852393627166748,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.852393627166748,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
2017,2017,88.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,320.6666564941406,0.8528368473052979,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.8528368473052979,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0
2018,2018,86.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,1.0,320.8333435058594,0.8532801866531372,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.8532801866531372,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
2019,2019,76.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,1.0,321.0,0.853723406791687,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.853723406791687,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
