,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
904,904,69.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,251.0,0.8338870406150818,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8338870406150818,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
905,905,68.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,251.5,0.8355481624603271,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8355481624603271,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
906,906,38.0,0.0,4.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,0.8372092843055725,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.8372092843055725,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,69.0,38.0,31.0
907,907,50.0,0.0,4.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,0.8372092843055725,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8372092843055725,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,69.0,38.0,31.0
908,908,66.0,0.0,0.5,3,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,0.8372092843055725,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8372092843055725,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,69.0,38.0,31.0
909,909,69.0,0.0,0.5,3,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,0.8372092843055725,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8372092843055725,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,69.0,38.0,31.0
910,910,57.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.5,0.8388704061508179,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8388704061508179,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
911,911,62.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.0,0.840531587600708,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.840531587600708,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0,62.0,4.0
912,912,66.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.0,0.840531587600708,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.840531587600708,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,66.0,62.0,4.0
913,913,57.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.5,0.8421927094459534,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8421927094459534,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
914,914,64.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.0,0.8438538312911987,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8438538312911987,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
915,915,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.0,0.8438538312911987,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8438538312911987,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
916,916,57.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.5,0.8455149531364441,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8455149531364441,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
917,917,66.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255.0,0.8471760749816895,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8471760749816895,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
918,918,69.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255.0,0.8471760749816895,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8471760749816895,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
919,919,62.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255.5,0.8488371968269348,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8488371968269348,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
920,920,71.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,0.8504983186721802,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8504983186721802,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,71.0,3.0
921,921,74.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,256.0,0.8504983186721802,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8504983186721802,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,71.0,3.0
922,922,69.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,256.5,0.8521594405174255,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8521594405174255,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,69.0,4.0
923,923,73.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,256.5,0.8521594405174255,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8521594405174255,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,69.0,4.0
924,924,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,257.0,0.8538206219673157,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8538206219673157,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,67.0,4.0
925,925,71.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,257.0,0.8538206219673157,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8538206219673157,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,67.0,4.0
926,926,66.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,257.5,0.855481743812561,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.855481743812561,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
927,927,69.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,257.5,0.855481743812561,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.855481743812561,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
928,928,47.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,258.0,0.8571428656578064,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.8571428656578064,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,47.0,20.0
929,929,67.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,258.0,0.8571428656578064,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8571428656578064,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,47.0,20.0
930,930,62.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,258.5,0.8588039875030518,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8588039875030518,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
931,931,45.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.8604651093482971,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.8604651093482971,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,45.0,24.0
932,932,66.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.8604651093482971,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8604651093482971,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,45.0,24.0
933,933,69.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.8604651093482971,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8604651093482971,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,45.0,24.0
934,934,62.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.5,0.8621262311935425,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8621262311935425,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
935,935,43.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.8637873530387878,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.8637873530387878,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,43.0,28.0
936,936,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.8637873530387878,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8637873530387878,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,43.0,28.0
937,937,71.0,2.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.8637873530387878,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8637873530387878,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,43.0,28.0
938,938,62.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.5,0.865448534488678,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.865448534488678,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
939,939,50.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,261.0,0.8671096563339233,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8671096563339233,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,50.0,19.0
940,940,66.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,261.0,0.8671096563339233,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8671096563339233,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,50.0,19.0
941,941,69.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,261.0,0.8671096563339233,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8671096563339233,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,50.0,19.0
942,942,62.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,261.5,0.8687707781791687,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8687707781791687,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
943,943,71.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.0,0.8704319000244141,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8704319000244141,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,86.0,71.0,15.0
944,944,74.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.0,0.8704319000244141,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8704319000244141,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,86.0,71.0,15.0
945,945,86.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.0,0.8704319000244141,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.8704319000244141,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,86.0,71.0,15.0
946,946,69.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.5,0.8720930218696594,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8720930218696594,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,85.0,69.0,16.0
947,947,73.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.5,0.8720930218696594,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8720930218696594,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,85.0,69.0,16.0
948,948,85.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.5,0.8720930218696594,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.8720930218696594,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,85.0,69.0,16.0
949,949,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.0,0.8737541437149048,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8737541437149048,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,67.0,16.0
950,950,71.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.0,0.8737541437149048,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8737541437149048,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,67.0,16.0
951,951,83.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.0,0.8737541437149048,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.8737541437149048,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,67.0,16.0
952,952,66.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.5,0.8754152655601501,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8754152655601501,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,66.0,15.0
953,953,69.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.5,0.8754152655601501,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8754152655601501,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,66.0,15.0
954,954,81.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,263.5,0.8754152655601501,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8754152655601501,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,66.0,15.0
955,955,64.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,264.0,0.8770763874053955,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8770763874053955,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,64.0,15.0
956,956,67.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,264.0,0.8770763874053955,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8770763874053955,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,64.0,15.0
957,957,79.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,264.0,0.8770763874053955,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8770763874053955,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,64.0,15.0
958,958,62.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,264.5,0.8787375688552856,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8787375688552856,0.3333333333333333,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
959,959,66.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,265.0,0.880398690700531,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.880398690700531,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,66.0,15.0
960,960,69.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,265.0,0.880398690700531,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.880398690700531,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,66.0,15.0
961,961,81.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,265.0,0.880398690700531,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.880398690700531,0.6666666666666666,1.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,66.0,15.0
962,962,62.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,265.5,0.8820598125457764,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8820598125457764,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
963,963,67.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,266.0,0.8837209343910217,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8837209343910217,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,67.0,16.0
964,964,71.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,266.0,0.8837209343910217,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8837209343910217,1.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,67.0,16.0
