,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.presto,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1477,1477,64,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,403.5,0.800595223903656,0.5039370078740157,0.25395250790501583,0.127976066975756,0.800595223903656,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,64.0,16.0
1478,1478,80,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,403.5,0.800595223903656,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.800595223903656,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,64.0,16.0
1479,1479,81,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,404.0,0.8015872836112976,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8015872836112976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,81.0,5.0
1480,1480,86,0.0,2.0,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,404.0,0.8015872836112976,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.8015872836112976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,81.0,5.0
1481,1481,53,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,404.5,0.8025793433189392,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8025793433189392,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1482,1482,65,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,405.0,0.8035714030265808,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8035714030265808,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1483,1483,64,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,405.5,0.8045634627342224,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8045634627342224,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,64.0,16.0
1484,1484,80,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,405.5,0.8045634627342224,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8045634627342224,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,64.0,16.0
1485,1485,36,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,406.0,0.8055555820465088,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.8055555820465088,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,36.0,12.0
1486,1486,48,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,406.0,0.8055555820465088,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8055555820465088,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,36.0,12.0
1487,1487,64,0.5,1.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,406.5,0.8065476417541504,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8065476417541504,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,0.0
1488,1488,64,0.5,0.5,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,406.5,0.8065476417541504,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8065476417541504,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,0.0
1489,1489,76,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407.0,0.807539701461792,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.807539701461792,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1490,1490,35,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407.5,0.8085317611694336,0.2755905511811024,0.0759501519003038,0.020931144224493173,0.8085317611694336,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,35.0,39.0
1491,1491,47,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407.5,0.8085317611694336,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.8085317611694336,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,35.0,39.0
1492,1492,74,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407.5,0.8085317611694336,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8085317611694336,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,35.0,39.0
1493,1493,33,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,408.0,0.8095238208770752,0.25984251968503935,0.06751813503627008,0.017544082332259153,0.8095238208770752,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,33.0,12.0
1494,1494,45,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,408.0,0.8095238208770752,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.8095238208770752,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,33.0,12.0
1495,1495,64,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,408.5,0.8105158805847168,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8105158805847168,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,0.0
1496,1496,64,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,408.5,0.8105158805847168,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8105158805847168,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,0.0
1497,1497,72,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,409.0,0.8115079402923584,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8115079402923584,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1498,1498,35,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,409.5,0.8125,0.2755905511811024,0.0759501519003038,0.020931144224493173,0.8125,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,35.0,36.0
1499,1499,47,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,409.5,0.8125,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.8125,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,35.0,36.0
1500,1500,71,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,409.5,0.8125,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8125,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,35.0,36.0
1501,1501,36,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,410.0,0.8134920597076416,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.8134920597076416,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,36.0,12.0
1502,1502,48,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,410.0,0.8134920597076416,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8134920597076416,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,36.0,12.0
1503,1503,64,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,410.5,0.8144841194152832,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8144841194152832,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,0.0
1504,1504,64,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,410.5,0.8144841194152832,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8144841194152832,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,0.0
1505,1505,69,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,411.0,0.8154761791229248,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8154761791229248,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1506,1506,38,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,411.5,0.8164682388305664,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.8164682388305664,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,38.0,33.0
1507,1507,50,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,411.5,0.8164682388305664,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8164682388305664,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,38.0,33.0
1508,1508,71,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,411.5,0.8164682388305664,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8164682388305664,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,38.0,33.0
1509,1509,36,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,412.0,0.817460298538208,0.28346456692913385,0.08035216070432141,0.022776990435870635,0.817460298538208,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,36.0,12.0
1510,1510,48,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,412.0,0.817460298538208,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.817460298538208,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,36.0,12.0
1511,1511,64,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,412.5,0.8184523582458496,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8184523582458496,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,0.0
1512,1512,64,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,412.5,0.8184523582458496,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8184523582458496,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,0.0
1513,1513,35,1.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,413.0,0.8194444179534912,0.2755905511811024,0.0759501519003038,0.020931144224493173,0.8194444179534912,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,35.0,34.0
1514,1514,47,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,413.0,0.8194444179534912,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.8194444179534912,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,35.0,34.0
1515,1515,69,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,413.0,0.8194444179534912,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8194444179534912,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,35.0,34.0
1516,1516,68,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,413.5,0.8204365372657776,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8204365372657776,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1517,1517,62,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.0,0.8214285969734192,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8214285969734192,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
1518,1518,74,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.0,0.8214285969734192,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8214285969734192,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
1519,1519,52,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.5,0.8224206566810608,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8224206566810608,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,52.0,0.0
1520,1520,52,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.5,0.8224206566810608,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8224206566810608,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,52.0,0.0
1521,1521,59,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,415.0,0.8234127163887024,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8234127163887024,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1522,1522,57,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,415.5,0.824404776096344,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.824404776096344,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,57.0,15.0
1523,1523,60,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,415.5,0.824404776096344,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.824404776096344,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,57.0,15.0
1524,1524,72,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,415.5,0.824404776096344,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.824404776096344,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,57.0,15.0
1525,1525,59,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,416.0,0.8253968358039856,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8253968358039856,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,59.0,12.0
1526,1526,71,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,416.0,0.8253968358039856,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8253968358039856,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,59.0,12.0
1527,1527,52,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,416.5,0.8263888955116272,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8263888955116272,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,52.0,0.0
1528,1528,52,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,416.5,0.8263888955116272,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8263888955116272,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,52.0,0.0
1529,1529,56,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,417.0,0.8273809552192688,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.8273809552192688,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
1530,1530,57,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,417.5,0.8283730149269104,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8283730149269104,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,57.0,15.0
1531,1531,60,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,417.5,0.8283730149269104,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8283730149269104,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,57.0,15.0
1532,1532,72,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,417.5,0.8283730149269104,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8283730149269104,1.4166666666666665,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,57.0,15.0
1533,1533,62,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,418.0,0.829365074634552,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.829365074634552,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,62.0,12.0
1534,1534,74,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,418.0,0.829365074634552,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.829365074634552,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,62.0,12.0
1535,1535,52,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,418.5,0.8303571343421936,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8303571343421936,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,52.0,0.0
1536,1536,52,0.5,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,418.5,0.8303571343421936,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8303571343421936,0.25,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,52.0,0.0
1537,1537,59,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,419.0,0.8313491940498352,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8313491940498352,0.8333333333333333,1.1666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
