,nid,pitch,onset,duration,voice,ts,label,duration_feature.duration,fermata_feature.fermata,grace_feature.grace_note,grace_feature.n_grace,grace_feature.grace_pos,metrical_feature.metrical_3_8_0,metrical_feature.metrical_3_8_1,metrical_feature.metrical_3_8_2,metrical_feature.metrical_3_8_weak,metrical_strength_feature.beat_phase,metrical_strength_feature.metrical_strength_downbeat,metrical_strength_feature.metrical_strength_secondary,metrical_strength_feature.metrical_strength_weak,onset_feature.onset,onset_feature.score_position,polynomial_pitch_feature.pitch,relative_score_position_feature.score_position,slur_feature.slur_incr,slur_feature.slur_decr,time_signature_feature.time_signature_num_1,time_signature_feature.time_signature_num_2,time_signature_feature.time_signature_num_3,time_signature_feature.time_signature_num_4,time_signature_feature.time_signature_num_5,time_signature_feature.time_signature_num_6,time_signature_feature.time_signature_num_7,time_signature_feature.time_signature_num_8,time_signature_feature.time_signature_num_9,time_signature_feature.time_signature_num_10,time_signature_feature.time_signature_num_11,time_signature_feature.time_signature_num_12,time_signature_feature.time_signature_num_other,time_signature_feature.time_signature_den_1,time_signature_feature.time_signature_den_2,time_signature_feature.time_signature_den_4,time_signature_feature.time_signature_den_8,time_signature_feature.time_signature_den_16,time_signature_feature.time_signature_den_other,vertical_neighbor_feature.n_total,vertical_neighbor_feature.n_above,vertical_neighbor_feature.n_below,vertical_neighbor_feature.highest_pitch,vertical_neighbor_feature.lowest_pitch,vertical_neighbor_feature.pitch_range,int_vec1,int_vec2,int_vec3,int_vec4,int_vec5,int_vec6,memb_of_triad,memb_of_sus4,meb_of_v7,is_maj_triad,is_min_triad,is_pmaj_triad,is_dim,ped_note,hv_7,hv_3,hv_1,bass_from_5,is_onset,three_from_four,four_from_three,one_from_seven,one_from_two,bass_moves_2m,bass_moves_2M,chord_has_2m,chord_has_2M,interval0,interval1,interval2,interval3,interval4,interval5,interval6,interval7,interval8,interval9,interval10,interval11,interval12
181,181,69,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,63,0.299065411090851,0.543307086614173,0.299065411090851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,72,69,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,182,72,0,0.5,0,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,63,0.299065411090851,0.566929133858268,0.299065411090851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,72,69,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,183,70,0.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,63.5,0.301401883363724,0.551181102362205,0.301401883363724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,184,67,1,1,1,3,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,64,0.303738325834274,0.52755905511811,0.303738325834274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,69,67,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,185,69,1,0.5,0,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,64,0.303738325834274,0.543307086614173,0.303738325834274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,69,67,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
186,186,70,1.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,64.5,0.306074768304825,0.551181102362205,0.306074768304825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,187,65,2,1,1,3,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,65,0.308411210775375,0.511811023622047,0.308411210775375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,72,65,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,188,72,2,0.5,0,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,65,0.308411210775375,0.566929133858268,0.308411210775375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,72,65,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189,189,74,2.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,65.5,0.310747653245926,0.582677165354331,0.310747653245926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,190,67,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,66,0.313084125518799,0.52755905511811,0.313084125518799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,76,67,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,191,76,0,0.5,0,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,66,0.313084125518799,0.598425196850394,0.313084125518799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,76,67,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192,192,79,0.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,66.5,0.315420567989349,0.622047244094488,0.315420567989349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
193,193,59,1,0.5,1,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,67,0.3177570104599,0.464566929133858,0.3177570104599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,77,59,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,194,77,1,0.5,0,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,67,0.3177570104599,0.606299212598425,0.3177570104599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,77,59,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,195,60,1.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,67.5,0.32009345293045,0.47244094488189,0.32009345293045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,76,60,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,196,76,1.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,67.5,0.32009345293045,0.598425196850394,0.32009345293045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,76,60,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197,197,62,2,0.5,1,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,68,0.322429895401001,0.488188976377953,0.322429895401001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,74,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198,198,74,2,0.5,0,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,68,0.322429895401001,0.582677165354331,0.322429895401001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,74,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,199,64,2.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,68.5,0.324766367673874,0.503937007874016,0.324766367673874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,72,64,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,200,72,2.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,68.5,0.324766367673874,0.566929133858268,0.324766367673874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,72,64,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,201,65,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,69,0.327102810144424,0.511811023622047,0.327102810144424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,71,65,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202,202,71,0,3,0,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,69,0.327102810144424,0.559055118110236,0.327102810144424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,71,65,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203,203,67,1,0.5,1,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,70,0.331775695085526,0.52755905511811,0.331775695085526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204,204,65,1.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,70.5,0.334112137556076,0.511811023622047,0.334112137556076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,205,64,2,0.5,1,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,71,0.336448609828949,0.503937007874016,0.336448609828949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206,206,62,2.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,71.5,0.3387850522995,0.488188976377953,0.3387850522995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,207,64,0,0.5,1,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,72,0.34112149477005,0.503937007874016,0.34112149477005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,72,64,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,208,72,0,0.5,0,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,72,0.34112149477005,0.566929133858268,0.34112149477005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,72,64,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,209,62,0.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,72.5,0.343457937240601,0.488188976377953,0.343457937240601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,74,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,210,74,0.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,72.5,0.343457937240601,0.582677165354331,0.343457937240601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,74,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,211,60,1,0.5,1,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,73,0.345794379711151,0.47244094488189,0.345794379711151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,76,60,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,212,76,1,0.5,0,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,73,0.345794379711151,0.598425196850394,0.345794379711151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,76,60,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,213,62,1.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,73.5,0.348130851984024,0.488188976377953,0.348130851984024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,77,62,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,214,77,1.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,73.5,0.348130851984024,0.606299212598425,0.348130851984024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,77,62,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
215,215,60,2,1,2,3,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,74,0.350467294454575,0.47244094488189,0.350467294454575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,79,60,19,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,64,2,0.5,1,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,74,0.350467294454575,0.503937007874016,0.350467294454575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,79,60,19,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,217,79,2,0.5,0,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,74,0.350467294454575,0.622047244094488,0.350467294454575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,79,60,19,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,218,60,2.5,0.5,1,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,74.5,0.352803736925125,0.47244094488189,0.352803736925125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,81,60,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219,219,81,2.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,74.5,0.352803736925125,0.637795275590551,0.352803736925125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,81,60,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,220,62,0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,75,0.355140179395676,0.488188976377953,0.355140179395676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,70,62,8,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,221,65,0,2,1,3,0,2,0,0,0,0,1,0,0,0,0,1,0,0,75,0.355140179395676,0.511811023622047,0.355140179395676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,70,62,8,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222,222,70,0,0.5,0,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,75,0.355140179395676,0.551181102362205,0.355140179395676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,70,62,8,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,223,72,0.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,75.5,0.357476621866226,0.566929133858268,0.357476621866226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,72,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,224,60,1,1,2,3,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,76,0.359813094139099,0.47244094488189,0.359813094139099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,74,60,14,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,225,74,1,0.5,0,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,76,0.359813094139099,0.582677165354331,0.359813094139099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,74,60,14,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,226,76,1.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,76.5,0.36214953660965,0.598425196850394,0.36214953660965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,76,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,227,58,2,1,2,3,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,77,0.3644859790802,0.456692913385827,0.3644859790802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,77,58,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,228,77,2,0.5,0,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,77,0.3644859790802,0.606299212598425,0.3644859790802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,77,58,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229,229,79,2.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,77.5,0.366822421550751,0.622047244094488,0.366822421550751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,230,60,0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,78,0.369158864021301,0.47244094488189,0.369158864021301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,81,60,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,231,81,0,0.5,0,3,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,78,0.369158864021301,0.637795275590551,0.369158864021301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,81,60,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
232,232,84,0.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.166666666666667,0,0,0,78.5,0.371495336294174,0.661417322834646,0.371495336294174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,233,52,1,0.5,2,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,79,0.373831778764725,0.409448818897638,0.373831778764725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,82,52,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
234,234,82,1,0.5,0,3,0,0.5,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,79,0.373831778764725,0.645669291338583,0.373831778764725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,82,52,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,235,53,1.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,79.5,0.376168221235275,0.417322834645669,0.376168221235275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,81,53,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236,236,81,1.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.5,0,1,0,79.5,0.376168221235275,0.637795275590551,0.376168221235275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,81,53,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237,237,55,2,0.5,2,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,80,0.378504663705826,0.433070866141732,0.378504663705826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,79,55,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,238,72,2,1,1,3,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,80,0.378504663705826,0.566929133858268,0.378504663705826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,79,55,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,239,79,2,0.5,0,3,0,0.5,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,80,0.378504663705826,0.622047244094488,0.378504663705826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,79,55,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,240,57,2.5,0.5,2,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,80.5,0.380841135978699,0.448818897637795,0.380841135978699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,77,57,20,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,241,77,2.5,0.5,0,3,0,0.5,0,0,0,0,0,0,0,1,0.833333333333333,0,0,0,80.5,0.380841135978699,0.606299212598425,0.380841135978699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,77,57,20,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
