,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1588,1588,77.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,336.5,0.7544842958450317,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7544842958450317,0.75,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,69.0,8.0
1589,1589,60.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,337.0,0.7556053996086121,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7556053996086121,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1590,1590,69.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,337.5,0.7567264437675476,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7567264437675476,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,69.0,7.0
1591,1591,76.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,337.5,0.7567264437675476,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7567264437675476,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,69.0,7.0
1592,1592,58.0,2.0,2.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,338.0,0.7578475475311279,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7578475475311279,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,73.0,58.0,15.0
1593,1593,58.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,338.0,0.7578475475311279,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7578475475311279,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,73.0,58.0,15.0
1594,1594,73.0,2.0,0.5,4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,338.0,0.7578475475311279,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.7578475475311279,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,58.0,15.0
1595,1595,65.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,338.5,0.7589685916900635,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7589685916900635,0.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,65.0,9.0
1596,1596,74.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,338.5,0.7589685916900635,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7589685916900635,0.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,65.0,9.0
1597,1597,64.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,339.0,0.7600896954536438,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7600896954536438,1.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
1598,1598,62.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,339.5,0.7612107396125793,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7612107396125793,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,62.0,18.0
1599,1599,80.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,339.5,0.7612107396125793,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.7612107396125793,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,62.0,18.0
1600,1600,57.0,0.0,0.5,4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,340.0,0.7623318433761597,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7623318433761597,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,57.0,23.0
1601,1601,80.0,0.0,2.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,340.0,0.7623318433761597,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.7623318433761597,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,57.0,23.0
1602,1602,62.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,340.5,0.7634528875350952,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7634528875350952,0.41666666666666663,1.5833333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1603,1603,65.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,341.0,0.7645739912986755,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7645739912986755,0.8333333333333333,1.1666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1604,1604,62.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,341.5,0.7656950950622559,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7656950950622559,1.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1605,1605,57.0,2.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,342.0,0.7668161392211914,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7668161392211914,1.6666666666666665,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,57.0,24.0
1606,1606,61.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,342.0,0.7668161392211914,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.7668161392211914,1.6666666666666665,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,57.0,24.0
1607,1607,81.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,342.0,0.7668161392211914,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7668161392211914,1.6666666666666665,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,57.0,24.0
1608,1608,43.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,342.5,0.7679372429847717,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.7679372429847717,0.8333333333333333,0.16666666666666674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,43.0,12.0
1609,1609,55.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,342.5,0.7679372429847717,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7679372429847717,0.8333333333333333,0.16666666666666674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,43.0,12.0
1610,1610,42.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,343.0,0.7690582871437073,0.33070866141732286,0.10936821873643747,0.0361690172199242,0.7690582871437073,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,54.0,42.0,12.0
1611,1611,54.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,343.0,0.7690582871437073,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.7690582871437073,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,54.0,42.0,12.0
1612,1612,40.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,343.5,0.7701793909072876,0.31496062992125984,0.0992001984003968,0.03124415697650293,0.7701793909072876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,40.0,12.0
1613,1613,52.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,343.5,0.7701793909072876,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7701793909072876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,52.0,40.0,12.0
1614,1614,38.0,0.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,344.0,0.7713004350662231,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.7713004350662231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,38.0,40.0
1615,1615,50.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,344.0,0.7713004350662231,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7713004350662231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,38.0,40.0
1616,1616,78.0,0.0,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,344.0,0.7713004350662231,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.7713004350662231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,38.0,40.0
1617,1617,81.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,344.25,0.7718609571456909,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7718609571456909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1618,1618,80.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,344.5,0.7724215388298035,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.7724215388298035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1619,1619,81.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,344.75,0.7729820609092712,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7729820609092712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1620,1620,83.0,1.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345.0,0.773542582988739,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.773542582988739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1621,1621,81.0,1.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345.25,0.7741031646728516,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7741031646728516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1622,1622,74.0,1.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345.5,0.7746636867523193,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7746636867523193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,74.0,6.0
1623,1623,80.0,1.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345.5,0.7746636867523193,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.7746636867523193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,74.0,6.0
1624,1624,81.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345.75,0.7752242088317871,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7752242088317871,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1625,1625,76.0,2.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,346.0,0.7757847309112549,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7757847309112549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,76.0,3.0
1626,1626,79.0,2.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,346.0,0.7757847309112549,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7757847309112549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,76.0,3.0
1627,1627,81.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,346.25,0.7763453125953674,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7763453125953674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1628,1628,74.0,2.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,346.5,0.7769058346748352,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7769058346748352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,74.0,5.0
1629,1629,79.0,2.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,346.5,0.7769058346748352,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7769058346748352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,74.0,5.0
1630,1630,81.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,346.75,0.777466356754303,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.777466356754303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1631,1631,73.0,3.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,347.0,0.7780268788337708,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.7780268788337708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,73.0,6.0
1632,1632,79.0,3.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,347.0,0.7780268788337708,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7780268788337708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,73.0,6.0
1633,1633,81.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,347.25,0.7785874605178833,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7785874605178833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1634,1634,69.0,3.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,347.5,0.7791479825973511,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7791479825973511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,69.0,10.0
1635,1635,79.0,3.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,347.5,0.7791479825973511,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7791479825973511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,69.0,10.0
1636,1636,81.0,3.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,347.75,0.7797085046768188,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7797085046768188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1637,1637,74.0,0.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,348.0,0.7802690863609314,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7802690863609314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,74.0,4.0
1638,1638,78.0,0.0,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,348.0,0.7802690863609314,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.7802690863609314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,74.0,4.0
1639,1639,81.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,348.25,0.7808296084403992,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7808296084403992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1640,1640,80.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,348.5,0.7813901305198669,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.7813901305198669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1641,1641,81.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,348.75,0.7819506525993347,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7819506525993347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1642,1642,83.0,1.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,349.0,0.7825112342834473,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.7825112342834473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1643,1643,81.0,1.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,349.25,0.783071756362915,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.783071756362915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1644,1644,62.0,1.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,349.5,0.7836322784423828,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7836322784423828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,62.0,18.0
1645,1645,80.0,1.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,349.5,0.7836322784423828,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.7836322784423828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,62.0,18.0
1646,1646,81.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,349.75,0.7841928005218506,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7841928005218506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1647,1647,64.0,2.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,350.0,0.7847533822059631,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7847533822059631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,64.0,15.0
1648,1648,79.0,2.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,350.0,0.7847533822059631,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7847533822059631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,64.0,15.0
1649,1649,81.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,350.25,0.7853139042854309,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7853139042854309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
