,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1201,1201,49.0,1.0,0.0,2,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,191.0,0.7559055089950562,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.7559055089950562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,81.0,45.0,36.0
1202,1202,52.0,1.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,191.0,0.7559055089950562,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7559055089950562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,81.0,45.0,36.0
1203,1203,57.0,1.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0,0.7559055089950562,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7559055089950562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,81.0,45.0,36.0
1204,1204,69.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0,0.7559055089950562,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7559055089950562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,81.0,45.0,36.0
1205,1205,81.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0,0.7559055089950562,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7559055089950562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,81.0,45.0,36.0
1206,1206,57.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,191.5,0.7578740119934082,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7578740119934082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1207,1207,57.0,0.0,0.5,2,1.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,192.0,0.7598425149917603,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7598425149917603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,85.0,57.0,28.0
1208,1208,73.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,0.7598425149917603,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.7598425149917603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,85.0,57.0,28.0
1209,1209,85.0,0.0,0.75,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,192.0,0.7598425149917603,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7598425149917603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,85.0,57.0,28.0
1210,1210,57.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,192.5,0.7618110179901123,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7618110179901123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1211,1211,85.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,192.75,0.7627952694892883,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7627952694892883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1212,1212,45.0,1.0,0.0,2,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,193.0,0.7637795209884644,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.7637795209884644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,85.0,45.0,40.0
1213,1213,49.0,1.0,0.0,2,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,193.0,0.7637795209884644,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.7637795209884644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,1.0,85.0,45.0,40.0
1214,1214,52.0,1.0,0.0,2,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,193.0,0.7637795209884644,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7637795209884644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,2.0,85.0,45.0,40.0
1215,1215,57.0,1.0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,0.7637795209884644,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7637795209884644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,3.0,85.0,45.0,40.0
1216,1216,73.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,193.0,0.7637795209884644,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.7637795209884644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,4.0,85.0,45.0,40.0
1217,1217,76.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,0.7637795209884644,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7637795209884644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,5.0,85.0,45.0,40.0
1218,1218,81.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,0.7637795209884644,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7637795209884644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,85.0,45.0,40.0
1219,1219,85.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,0.7637795209884644,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7637795209884644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,85.0,45.0,40.0
1220,1220,57.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,193.5,0.7657480239868164,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7657480239868164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1221,1221,57.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,194.0,0.7677165269851685,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7677165269851685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1222,1222,57.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,194.5,0.7696850299835205,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7696850299835205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1223,1223,45.0,1.0,0.0,2,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,195.0,0.7716535329818726,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.7716535329818726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,85.0,45.0,40.0
1224,1224,49.0,1.0,0.0,2,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,195.0,0.7716535329818726,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.7716535329818726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,1.0,85.0,45.0,40.0
1225,1225,52.0,1.0,0.0,2,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,195.0,0.7716535329818726,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7716535329818726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,2.0,85.0,45.0,40.0
1226,1226,57.0,1.0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,0.7716535329818726,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7716535329818726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,3.0,85.0,45.0,40.0
1227,1227,73.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,195.0,0.7716535329818726,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.7716535329818726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,4.0,85.0,45.0,40.0
1228,1228,76.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,0.7716535329818726,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7716535329818726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,5.0,85.0,45.0,40.0
1229,1229,81.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,0.7716535329818726,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7716535329818726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,85.0,45.0,40.0
1230,1230,85.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,0.7716535329818726,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7716535329818726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,85.0,45.0,40.0
1231,1231,57.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,195.5,0.7736220359802246,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7736220359802246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1232,1232,57.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,196.0,0.7755905389785767,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7755905389785767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1233,1233,57.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,196.5,0.7775590419769287,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7775590419769287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1234,1234,45.0,1.0,0.0,2,1.0,0.25,0.0,1.0,3.0,1.0,0.0,1.0,197.0,0.7795275449752808,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.7795275449752808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,86.0,45.0,41.0
1235,1235,49.0,1.0,0.0,2,1.0,0.5,0.0,1.0,3.0,1.0,0.0,1.0,197.0,0.7795275449752808,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.7795275449752808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,86.0,45.0,41.0
1236,1236,52.0,1.0,0.0,2,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,197.0,0.7795275449752808,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7795275449752808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,86.0,45.0,41.0
1237,1237,57.0,1.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,0.7795275449752808,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7795275449752808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,86.0,45.0,41.0
1238,1238,86.0,1.0,0.25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,0.7795275449752808,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7795275449752808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,86.0,45.0,41.0
1239,1239,85.0,1.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,197.25,0.7805117964744568,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7805117964744568,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1240,1240,57.0,1.5,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,197.5,0.7814960479736328,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7814960479736328,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,57.0,26.0
1241,1241,83.0,1.5,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,197.5,0.7814960479736328,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.7814960479736328,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,57.0,26.0
1242,1242,85.0,1.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,197.75,0.7824802994728088,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7824802994728088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1243,1243,57.0,0.0,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,198.0,0.7834645509719849,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7834645509719849,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,57.0,29.0
1244,1244,86.0,0.0,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,198.0,0.7834645509719849,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7834645509719849,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,57.0,29.0
1245,1245,85.0,0.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,198.25,0.7844488024711609,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7844488024711609,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1246,1246,57.0,0.5,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,198.5,0.7854330539703369,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7854330539703369,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,57.0,26.0
1247,1247,83.0,0.5,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,198.5,0.7854330539703369,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.7854330539703369,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,57.0,26.0
1248,1248,85.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,198.75,0.7864173054695129,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7864173054695129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1249,1249,38.0,1.0,0.0,2,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,199.0,0.787401556968689,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.787401556968689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,86.0,38.0,48.0
1250,1250,42.0,1.0,0.0,2,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,199.0,0.787401556968689,0.33070866141732286,0.10936821873643747,0.0361690172199242,0.787401556968689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,86.0,38.0,48.0
1251,1251,45.0,1.0,0.0,2,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,199.0,0.787401556968689,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.787401556968689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,86.0,38.0,48.0
1252,1252,50.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,199.0,0.787401556968689,0.3937007874015748,0.15500031000062,0.06102374409473228,0.787401556968689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,86.0,38.0,48.0
1253,1253,78.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199.0,0.787401556968689,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.787401556968689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,4.0,86.0,38.0,48.0
1254,1254,81.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199.0,0.787401556968689,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.787401556968689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,5.0,86.0,38.0,48.0
1255,1255,86.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199.0,0.787401556968689,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.787401556968689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,86.0,38.0,48.0
1256,1256,50.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,199.5,0.789370059967041,0.3937007874015748,0.15500031000062,0.06102374409473228,0.789370059967041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
1257,1257,50.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.7913385629653931,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7913385629653931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
1258,1258,50.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,200.5,0.7933070659637451,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7933070659637451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
1259,1259,45.0,1.0,0.0,2,1.0,0.5,0.0,1.0,4.0,1.0,0.0,1.0,201.0,0.7952755689620972,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.7952755689620972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,86.0,45.0,41.0
1260,1260,49.0,1.0,0.0,2,1.0,0.5,0.0,1.0,4.0,1.0,0.0,1.0,201.0,0.7952755689620972,0.3858267716535433,0.14886229772459544,0.05743505975200927,0.7952755689620972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,1.0,86.0,45.0,41.0
1261,1261,52.0,1.0,0.0,2,1.0,0.5,0.0,1.0,4.0,1.0,0.0,1.0,201.0,0.7952755689620972,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7952755689620972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,2.0,86.0,45.0,41.0
1262,1262,57.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,201.0,0.7952755689620972,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7952755689620972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,3.0,86.0,45.0,41.0
1263,1263,76.0,1.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,0.7952755689620972,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7952755689620972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,4.0,86.0,45.0,41.0
1264,1264,81.0,1.0,0.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,0.7952755689620972,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7952755689620972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,5.0,86.0,45.0,41.0
