,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.adagio,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
903,903,67.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,157.75,0.7105855941772461,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7105855941772461,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
904,904,56.0,2.0,1.5,4,0.0,1.0,0.0,0.0,0.0,0.0,158.0,0.7117117047309875,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.7117117047309875,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,56.0,14.0
905,905,61.0,2.0,1.0,4,0.0,1.5,0.0,0.0,0.0,0.0,158.0,0.7117117047309875,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.7117117047309875,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,56.0,14.0
906,906,70.0,2.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,158.0,0.7117117047309875,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7117117047309875,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,56.0,14.0
907,907,60.0,3.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,159.0,0.7162162065505981,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7162162065505981,1.4666666666666668,1.5333333333333332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,60.0,8.0
908,908,68.0,3.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,159.0,0.7162162065505981,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.7162162065505981,1.4666666666666668,1.5333333333333332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,60.0,8.0
909,909,70.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,159.25,0.7173423171043396,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7173423171043396,2.083333333333333,0.9166666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
910,910,71.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,159.5,0.7184684872627258,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7184684872627258,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
911,911,72.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,159.75,0.7195945978164673,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7195945978164673,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
912,912,64.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,160.0,0.7207207083702087,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7207207083702087,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,64.0,3.0
913,913,67.0,0.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,160.0,0.7207207083702087,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7207207083702087,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,64.0,3.0
914,914,72.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,160.25,0.7218468189239502,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7218468189239502,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
915,915,73.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,160.5,0.7229729890823364,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.7229729890823364,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
916,916,72.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,160.75,0.7240990996360779,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7240990996360779,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
917,917,65.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,161.0,0.7252252101898193,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7252252101898193,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,68.0,65.0,3.0
918,918,68.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,161.0,0.7252252101898193,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.7252252101898193,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,68.0,65.0,3.0
919,919,72.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,161.25,0.7263513803482056,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7263513803482056,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
920,920,84.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,161.5,0.727477490901947,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.727477490901947,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
921,921,72.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,161.75,0.7286036014556885,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7286036014556885,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
922,922,62.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,162.0,0.7297297120094299,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7297297120094299,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,62.0,3.0
923,923,65.0,2.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,162.0,0.7297297120094299,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7297297120094299,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,62.0,3.0
924,924,70.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,162.25,0.7308558821678162,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7308558821678162,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
925,925,71.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,162.5,0.7319819927215576,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.7319819927215576,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
926,926,70.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,162.75,0.7331081032752991,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7331081032752991,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
927,927,63.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,163.0,0.7342342138290405,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7342342138290405,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,63.0,4.0
928,928,67.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,163.0,0.7342342138290405,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7342342138290405,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,63.0,4.0
929,929,70.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,163.25,0.7353603839874268,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7353603839874268,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
930,930,82.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,163.5,0.7364864945411682,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7364864945411682,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
931,931,70.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,163.75,0.7376126050949097,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7376126050949097,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
932,932,60.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,164.0,0.7387387156486511,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7387387156486511,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,60.0,3.0
933,933,63.0,0.0,2.0,4,0.0,2.0,0.0,0.0,0.0,0.0,164.0,0.7387387156486511,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7387387156486511,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,60.0,3.0
934,934,69.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,164.25,0.7398648858070374,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7398648858070374,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
935,935,70.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,164.5,0.7409909963607788,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7409909963607788,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
936,936,69.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,164.75,0.7421171069145203,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7421171069145203,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
937,937,75.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,165.0,0.7432432174682617,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7432432174682617,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
938,938,69.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,165.25,0.744369387626648,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.744369387626648,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
939,939,78.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,165.5,0.7454954981803894,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.7454954981803894,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
940,940,69.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,165.75,0.7466216087341309,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7466216087341309,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
941,941,70.0,2.0,1.25,4,0.0,1.25,0.0,0.0,0.0,0.0,166.0,0.7477477192878723,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7477477192878723,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
942,942,58.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,166.25,0.7488738894462585,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7488738894462585,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,58.0,0.0
943,943,58.0,2.25,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,166.25,0.7488738894462585,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7488738894462585,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,58.0,0.0
944,944,62.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,166.5,0.75,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.75,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
945,945,65.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,166.75,0.7511261105537415,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7511261105537415,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
946,946,66.0,3.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,167.0,0.7522522807121277,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.7522522807121277,0.42857142857142855,1.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
947,947,69.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,167.25,0.7533783912658691,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7533783912658691,0.8214285714285714,1.1785714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
948,948,63.0,3.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,167.5,0.7545045018196106,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7545045018196106,1.2142857142857142,0.7857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,63.0,15.0
949,949,78.0,3.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,167.5,0.7545045018196106,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.7545045018196106,1.2142857142857142,0.7857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,63.0,15.0
950,950,69.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,167.75,0.755630612373352,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.755630612373352,1.6071428571428572,0.3928571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
951,951,70.0,0.0,1.25,4,0.0,1.25,0.0,0.0,0.0,0.0,168.0,0.7567567825317383,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7567567825317383,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
952,952,58.0,0.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,168.25,0.7578828930854797,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7578828930854797,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
953,953,62.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,168.5,0.7590090036392212,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7590090036392212,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
954,954,65.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,168.75,0.7601351141929626,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7601351141929626,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
955,955,66.0,1.0,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,169.0,0.7612612843513489,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.7612612843513489,0.42857142857142855,1.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
956,956,69.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,169.25,0.7623873949050903,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7623873949050903,0.8214285714285714,1.1785714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
957,957,63.0,1.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,169.5,0.7635135054588318,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7635135054588318,1.2142857142857142,0.7857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,63.0,15.0
958,958,78.0,1.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,169.5,0.7635135054588318,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.7635135054588318,1.2142857142857142,0.7857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,63.0,15.0
959,959,69.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,169.75,0.7646396160125732,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7646396160125732,1.6071428571428572,0.3928571428571429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
960,960,70.0,2.0,1.25,4,0.0,1.25,0.0,0.0,0.0,0.0,170.0,0.7657657861709595,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7657657861709595,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
961,961,58.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,170.25,0.7668918967247009,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7668918967247009,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,58.0,0.0
962,962,58.0,2.25,4.5,4,0.0,5.25,0.0,0.0,0.0,0.0,170.25,0.7668918967247009,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7668918967247009,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,58.0,0.0
963,963,62.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,170.5,0.7680180072784424,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7680180072784424,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
964,964,65.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,170.75,0.7691441178321838,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7691441178321838,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
965,965,68.0,3.0,4.5,4,0.0,4.5,0.0,0.0,0.0,0.0,171.0,0.7702702879905701,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.7702702879905701,0.42857142857142855,1.5714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
966,966,74.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,171.25,0.7713963985443115,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7713963985443115,0.8214285714285714,1.1785714285714286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
