,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.dolce,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1784,1784,74.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,844.5,0.8853403329849243,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8853403329849243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,66.0,8.0
1785,1785,64.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,845.0,0.8858639001846313,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8858639001846313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,64.0,9.0
1786,1786,73.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,845.0,0.8858639001846313,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8858639001846313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,64.0,9.0
1787,1787,62.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,845.5,0.8863874077796936,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8863874077796936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
1788,1788,71.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,845.5,0.8863874077796936,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8863874077796936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
1789,1789,61.0,0.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,846.0,0.8869109749794006,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8869109749794006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,69.0,61.0,8.0
1790,1790,69.0,0.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,846.0,0.8869109749794006,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8869109749794006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,61.0,8.0
1791,1791,59.0,0.5,0.5,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,846.5,0.8874345421791077,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8874345421791077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1792,1792,57.0,1.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,847.0,0.8879581093788147,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8879581093788147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,64.0,57.0,7.0
1793,1793,64.0,1.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,847.0,0.8879581093788147,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8879581093788147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,64.0,57.0,7.0
1794,1794,52.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,848.0,0.8890052437782288,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8890052437782288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,69.0,52.0,17.0
1795,1795,69.0,2.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,848.0,0.8890052437782288,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8890052437782288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,52.0,17.0
1796,1796,57.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,849.0,0.8900523781776428,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8900523781776428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,57.0,16.0
1797,1797,73.0,3.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,849.0,0.8900523781776428,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8900523781776428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,57.0,16.0
1798,1798,61.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,850.0,0.8910994529724121,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8910994529724121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,69.0,61.0,8.0
1799,1799,69.0,4.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,850.0,0.8910994529724121,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8910994529724121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,61.0,8.0
1800,1800,57.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,851.0,0.8921465873718262,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8921465873718262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,57.0,16.0
1801,1801,73.0,5.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,851.0,0.8921465873718262,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8921465873718262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,57.0,16.0
1802,1802,61.0,0.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,852.0,0.8931937217712402,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8931937217712402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,76.0,61.0,15.0
1803,1803,76.0,0.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,852.0,0.8931937217712402,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8931937217712402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,76.0,61.0,15.0
1804,1804,78.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,852.5,0.8937172889709473,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8937172889709473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1805,1805,64.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,853.0,0.8942408561706543,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8942408561706543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,64.0,15.0
1806,1806,79.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,853.0,0.8942408561706543,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8942408561706543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,64.0,15.0
1807,1807,66.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,853.5,0.8947644233703613,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8947644233703613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,78.0,66.0,12.0
1808,1808,78.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,853.5,0.8947644233703613,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8947644233703613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,78.0,66.0,12.0
1809,1809,67.0,2.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,854.0,0.8952879309654236,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8952879309654236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
1810,1810,76.0,2.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,854.0,0.8952879309654236,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8952879309654236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
1811,1811,66.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,854.5,0.8958114981651306,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8958114981651306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,74.0,66.0,8.0
1812,1812,74.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,854.5,0.8958114981651306,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8958114981651306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,74.0,66.0,8.0
1813,1813,64.0,3.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,855.0,0.8963350653648376,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8963350653648376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,64.0,9.0
1814,1814,73.0,3.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,855.0,0.8963350653648376,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8963350653648376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,64.0,9.0
1815,1815,62.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,855.5,0.8968586325645447,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8968586325645447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
1816,1816,71.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,855.5,0.8968586325645447,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8968586325645447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
1817,1817,61.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,856.0,0.8973821997642517,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8973821997642517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,69.0,61.0,8.0
1818,1818,69.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,856.0,0.8973821997642517,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8973821997642517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,61.0,8.0
1819,1819,59.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,856.5,0.8979057669639587,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8979057669639587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,71.0,59.0,12.0
1820,1820,71.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,856.5,0.8979057669639587,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8979057669639587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,71.0,59.0,12.0
1821,1821,61.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,857.0,0.8984293341636658,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8984293341636658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,67.0,61.0,6.0
1822,1822,67.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,857.0,0.8984293341636658,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8984293341636658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,67.0,61.0,6.0
1823,1823,57.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,857.5,0.8989529013633728,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8989529013633728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,69.0,57.0,12.0
1824,1824,69.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,857.5,0.8989529013633728,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8989529013633728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,57.0,12.0
1825,1825,62.0,0.0,2.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,858.0,0.8994764685630798,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8994764685630798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,66.0,62.0,4.0
1826,1826,66.0,0.0,0.5,6,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,858.0,0.8994764685630798,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8994764685630798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,66.0,62.0,4.0
1827,1827,69.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,858.5,0.8999999761581421,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8999999761581421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1828,1828,68.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,859.0,0.9005235433578491,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.9005235433578491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1829,1829,69.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,859.5,0.9010471105575562,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9010471105575562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1830,1830,71.0,2.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,860.0,0.9015706777572632,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.9015706777572632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1831,1831,69.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,860.5,0.9020942449569702,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9020942449569702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1832,1832,62.0,3.0,2.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,861.0,0.9026178121566772,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.9026178121566772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,74.0,62.0,12.0
1833,1833,66.0,3.0,2.0,6,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,861.0,0.9026178121566772,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.9026178121566772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,74.0,62.0,12.0
1834,1834,74.0,3.0,0.5,6,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,861.0,0.9026178121566772,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9026178121566772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,74.0,62.0,12.0
1835,1835,69.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,861.5,0.9031413793563843,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9031413793563843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1836,1836,68.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,862.0,0.9036649465560913,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.9036649465560913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1837,1837,69.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,862.5,0.9041884541511536,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9041884541511536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1838,1838,71.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,863.0,0.9047120213508606,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.9047120213508606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1839,1839,69.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,863.5,0.9052355885505676,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9052355885505676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1840,1840,61.0,0.0,2.0,6,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,864.0,0.9057591557502747,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.9057591557502747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,64.0,61.0,3.0
1841,1841,64.0,0.0,0.5,6,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,864.0,0.9057591557502747,0.5039370078740157,0.25395250790501583,0.127976066975756,0.9057591557502747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,64.0,61.0,3.0
1842,1842,69.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,864.5,0.9062827229499817,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9062827229499817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1843,1843,68.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,865.0,0.9068062901496887,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.9068062901496887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1844,1844,69.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,865.5,0.9073298573493958,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9073298573493958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
