,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1649,1649,75.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,189.375,0.8726958632469177,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8726958632469177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1650,1650,82.0,1.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,189.5,0.8732718825340271,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8732718825340271,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1651,1651,75.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,189.625,0.8738479018211365,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8738479018211365,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1652,1652,83.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,189.75,0.8744239807128906,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.8744239807128906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1653,1653,75.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,189.875,0.875,0.5905511811023622,0.348750697501395,0.20595513631972145,0.875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1654,1654,65.0,0.0,0.125,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,190.0,0.8755760192871094,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8755760192871094,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,65.0,19.0
1655,1655,84.0,0.0,0.5,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,190.0,0.8755760192871094,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8755760192871094,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,65.0,19.0
1656,1656,69.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,190.125,0.8761520981788635,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8761520981788635,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1657,1657,72.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,190.25,0.8767281174659729,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8767281174659729,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1658,1658,69.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,190.375,0.8773041367530823,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8773041367530823,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1659,1659,65.0,0.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,190.5,0.8778801560401917,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8778801560401917,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1660,1660,69.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,190.625,0.8784562349319458,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8784562349319458,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1661,1661,72.0,0.75,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,190.75,0.8790322542190552,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8790322542190552,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,87.0,72.0,15.0
1662,1662,87.0,0.75,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,190.75,0.8790322542190552,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.8790322542190552,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,87.0,72.0,15.0
1663,1663,69.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,190.875,0.8796082735061646,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8796082735061646,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1664,1664,65.0,1.0,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,191.0,0.8801843523979187,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8801843523979187,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,65.0,21.0
1665,1665,86.0,1.0,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,191.0,0.8801843523979187,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.8801843523979187,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,65.0,21.0
1666,1666,72.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,191.125,0.8807603716850281,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8807603716850281,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1667,1667,75.0,1.25,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,191.25,0.8813363909721375,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8813363909721375,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,75.0,9.0
1668,1668,84.0,1.25,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,191.25,0.8813363909721375,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8813363909721375,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,75.0,9.0
1669,1669,72.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,191.375,0.8819124698638916,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8819124698638916,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1670,1670,65.0,1.5,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,191.5,0.882488489151001,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.882488489151001,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,65.0,17.0
1671,1671,82.0,1.5,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,191.5,0.882488489151001,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.882488489151001,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,65.0,17.0
1672,1672,72.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,191.625,0.8830645084381104,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8830645084381104,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1673,1673,75.0,1.75,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,191.75,0.8836405277252197,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8836405277252197,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,75.0,6.0
1674,1674,81.0,1.75,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,191.75,0.8836405277252197,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8836405277252197,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,75.0,6.0
1675,1675,72.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,191.875,0.8842166066169739,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8842166066169739,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1676,1676,65.0,0.0,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.8847926259040833,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8847926259040833,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,65.0,19.0
1677,1677,84.0,0.0,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.8847926259040833,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8847926259040833,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,65.0,19.0
1678,1678,70.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,192.125,0.8853686451911926,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8853686451911926,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1679,1679,74.0,0.25,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,192.25,0.8859447240829468,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8859447240829468,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,74.0,8.0
1680,1680,82.0,0.25,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,192.25,0.8859447240829468,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8859447240829468,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,74.0,8.0
1681,1681,70.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,192.375,0.8865207433700562,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8865207433700562,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1682,1682,65.0,0.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,192.5,0.8870967626571655,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8870967626571655,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1683,1683,70.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,192.625,0.8876727819442749,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8876727819442749,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1684,1684,74.0,0.75,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,192.75,0.888248860836029,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.888248860836029,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,89.0,74.0,15.0
1685,1685,89.0,0.75,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,192.75,0.888248860836029,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.888248860836029,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,89.0,74.0,15.0
1686,1686,70.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,192.875,0.8888248801231384,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8888248801231384,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1687,1687,65.0,1.0,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,193.0,0.8894008994102478,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8894008994102478,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,87.0,65.0,22.0
1688,1688,87.0,1.0,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,193.0,0.8894008994102478,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.8894008994102478,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,87.0,65.0,22.0
1689,1689,68.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,193.125,0.889976978302002,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.889976978302002,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1690,1690,71.0,1.25,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,193.25,0.8905529975891113,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8905529975891113,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,71.0,15.0
1691,1691,86.0,1.25,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,193.25,0.8905529975891113,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.8905529975891113,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,71.0,15.0
1692,1692,68.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,193.375,0.8911290168762207,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8911290168762207,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1693,1693,65.0,1.5,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,193.5,0.8917050957679749,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8917050957679749,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,65.0,19.0
1694,1694,84.0,1.5,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,193.5,0.8917050957679749,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8917050957679749,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,65.0,19.0
1695,1695,68.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,193.625,0.8922811150550842,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8922811150550842,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1696,1696,74.0,1.75,0.125,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,193.75,0.8928571343421936,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8928571343421936,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,74.0,9.0
1697,1697,83.0,1.75,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,193.75,0.8928571343421936,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.8928571343421936,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,74.0,9.0
1698,1698,68.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,193.875,0.893433153629303,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.893433153629303,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1699,1699,63.0,0.0,0.125,2,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,194.0,0.8940092325210571,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8940092325210571,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,63.0,21.0
1700,1700,84.0,0.0,0.375,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.0,0.8940092325210571,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8940092325210571,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,63.0,21.0
1701,1701,67.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.125,0.8945852518081665,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8945852518081665,0.16666666666666666,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1702,1702,72.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.25,0.8951612710952759,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8951612710952759,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1703,1703,67.0,0.375,0.125,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.375,0.89573734998703,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.89573734998703,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,67.0,19.0
1704,1704,86.0,0.375,0.125,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.375,0.89573734998703,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.89573734998703,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,67.0,19.0
1705,1705,63.0,0.5,0.125,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,194.5,0.8963133692741394,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8963133692741394,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,89.0,63.0,26.0
1706,1706,87.0,0.5,0.25,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.5,0.8963133692741394,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.8963133692741394,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,89.0,63.0,26.0
1707,1707,89.0,0.5,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,194.5,0.8963133692741394,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.8963133692741394,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,89.0,63.0,26.0
1708,1708,67.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.625,0.8968893885612488,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8968893885612488,1.0833333333333333,0.9166666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1709,1709,72.0,0.75,0.125,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.75,0.8974654674530029,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8974654674530029,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,72.0,14.0
1710,1710,86.0,0.75,0.125,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,194.75,0.8974654674530029,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.8974654674530029,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,72.0,14.0
