,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.adagio,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
612,612,76.0,0.0,3.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,282.0,0.7899159789085388,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7899159789085388,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,76.0,48.0,28.0
613,613,52.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,282.5,0.7913165092468262,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7913165092468262,0.125,0.875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
614,614,55.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,283.0,0.7927170991897583,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7927170991897583,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
615,615,52.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,283.5,0.7941176295280457,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7941176295280457,0.375,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
616,616,48.0,2.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,284.0,0.7955182194709778,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.7955182194709778,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0
617,617,52.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,284.5,0.7969187498092651,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7969187498092651,0.625,0.375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
618,618,48.0,3.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,285.0,0.7983193397521973,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.7983193397521973,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.0,48.0,31.0
619,619,79.0,3.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,285.0,0.7983193397521973,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7983193397521973,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,79.0,48.0,31.0
620,620,52.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,285.5,0.7997198700904846,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.7997198700904846,0.875,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
621,621,55.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,286.0,0.8011204600334167,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8011204600334167,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
622,622,52.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,286.5,0.8025209903717041,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8025209903717041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
623,623,60.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,287.0,0.8039215803146362,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8039215803146362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
624,624,55.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,287.5,0.8053221106529236,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8053221106529236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
625,625,59.0,0.0,0.5,6,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,288.0,0.8067227005958557,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8067227005958557,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.0,59.0,21.0
626,626,80.0,0.0,3.0,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,288.0,0.8067227005958557,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8067227005958557,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,59.0,21.0
627,627,62.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,288.5,0.8081232309341431,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8081232309341431,0.125,0.875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
628,628,65.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,289.0,0.8095238208770752,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8095238208770752,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
629,629,62.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,289.5,0.8109243512153625,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8109243512153625,0.375,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
630,630,59.0,2.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,290.0,0.8123249411582947,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8123249411582947,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
631,631,62.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,290.5,0.813725471496582,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.813725471496582,0.625,0.375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
632,632,59.0,3.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,291.0,0.8151260614395142,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8151260614395142,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,79.0,59.0,20.0
633,633,77.0,3.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,291.0,0.8151260614395142,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8151260614395142,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,79.0,59.0,20.0
634,634,79.0,3.0,0.0,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,291.0,0.8151260614395142,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8151260614395142,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,79.0,59.0,20.0
635,635,62.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,291.5,0.8165265917778015,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8165265917778015,0.875,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
636,636,68.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,292.0,0.8179271817207336,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8179271817207336,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
637,637,62.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,292.5,0.819327712059021,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.819327712059021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
638,638,59.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,293.0,0.8207283020019531,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8207283020019531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
639,639,62.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,293.5,0.8221288323402405,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8221288323402405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
640,640,58.0,0.0,0.5,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,294.0,0.8235294222831726,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8235294222831726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,85.0,58.0,27.0
641,641,85.0,0.0,3.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,294.0,0.8235294222831726,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.8235294222831726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,85.0,58.0,27.0
642,642,64.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,294.5,0.82492995262146,0.5039370078740157,0.25395250790501583,0.127976066975756,0.82492995262146,0.125,0.875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
643,643,67.0,1.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,295.0,0.8263305425643921,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8263305425643921,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
644,644,64.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,295.5,0.8277310729026794,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8277310729026794,0.375,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
645,645,58.0,2.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,296.0,0.8291316628456116,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8291316628456116,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
646,646,67.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,296.5,0.8305321931838989,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8305321931838989,0.625,0.375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
647,647,58.0,3.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,297.0,0.831932783126831,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.831932783126831,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,76.0,58.0,18.0
648,648,76.0,3.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,297.0,0.831932783126831,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.831932783126831,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,76.0,58.0,18.0
649,649,61.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,297.5,0.8333333134651184,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8333333134651184,0.875,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
650,650,67.0,4.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,298.0,0.8347339034080505,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8347339034080505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
651,651,61.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,298.5,0.8361344337463379,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8361344337463379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
652,652,58.0,5.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,299.0,0.83753502368927,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.83753502368927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
653,653,67.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,299.5,0.8389355540275574,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8389355540275574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
654,654,56.0,0.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,300.0,0.8403361439704895,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.8403361439704895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0
655,655,60.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,300.5,0.8417366743087769,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8417366743087769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
656,656,65.0,1.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,301.0,0.843137264251709,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.843137264251709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,65.0,12.0
657,657,77.0,1.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,301.0,0.843137264251709,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.843137264251709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,65.0,12.0
658,658,60.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,301.5,0.8445377945899963,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8445377945899963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
659,659,56.0,2.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,302.0,0.8459383845329285,0.4409448818897638,0.19443238886477773,0.08573396674352404,0.8459383845329285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,56.0,21.0
660,660,77.0,2.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,302.0,0.8459383845329285,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8459383845329285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,77.0,56.0,21.0
661,661,60.0,2.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,302.5,0.8473389148712158,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8473389148712158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
662,662,58.0,3.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,303.0,0.848739504814148,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.848739504814148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
663,663,61.0,3.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,303.5,0.8501400351524353,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8501400351524353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
664,664,65.0,4.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,304.0,0.8515406250953674,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8515406250953674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,65.0,8.0
665,665,73.0,4.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,304.0,0.8515406250953674,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8515406250953674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,65.0,8.0
666,666,61.0,4.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,304.5,0.8529411554336548,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8529411554336548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
667,667,58.0,5.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,305.0,0.8543417453765869,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8543417453765869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,58.0,15.0
668,668,73.0,5.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,305.0,0.8543417453765869,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8543417453765869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,73.0,58.0,15.0
669,669,61.0,5.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,305.5,0.8557422757148743,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8557422757148743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
670,670,60.0,0.0,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,306.0,0.8571428656578064,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8571428656578064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
671,671,65.0,0.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,306.5,0.8585433959960938,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8585433959960938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
672,672,68.0,1.0,0.5,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,307.0,0.8599439859390259,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8599439859390259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,72.0,68.0,4.0
673,673,72.0,1.0,1.0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,307.0,0.8599439859390259,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8599439859390259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,72.0,68.0,4.0
674,674,65.0,1.5,0.5,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,307.5,0.8613445162773132,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8613445162773132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
