,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.fp,loudness_direction_basis.f,loudness_direction_basis.p,loudness_direction_basis.loudness_incr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
2023,2023,65.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,484.0,0.7359635829925537,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7359635829925537,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,55.0,10.0
2024,2024,57.0,1.0,1.0,4,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,485.0,0.7374810576438904,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7374810576438904,0.8333333333333333,1.1666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,57.0,6.0
2025,2025,63.0,1.0,0.75,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,485.0,0.7374810576438904,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7374810576438904,0.8333333333333333,1.1666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,57.0,6.0
2026,2026,62.0,1.75,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,485.75,0.7386191487312317,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7386191487312317,1.4583333333333333,0.5416666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2027,2027,63.0,1.875,0.125,4,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,485.875,0.738808810710907,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.738808810710907,1.5625,0.4375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
2028,2028,58.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,486.0,0.7389984726905823,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7389984726905823,1.6666666666666665,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,58.0,4.0
2029,2029,62.0,2.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,486.0,0.7389984726905823,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7389984726905823,1.6666666666666665,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,58.0,4.0
2030,2030,62.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,486.5,0.7397571802139282,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7397571802139282,0.8333333333333333,1.1666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2031,2031,63.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,487.0,0.740515947341919,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.740515947341919,1.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
2032,2032,65.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,487.5,0.7412746548652649,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7412746548652649,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
2033,2033,66.0,0.0,0.0,4,1.0,1.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,488.0,0.7420333623886108,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.7420333623886108,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,66.0,1.0
2034,2034,67.0,0.0,1.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,488.0,0.7420333623886108,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7420333623886108,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,66.0,1.0
2035,2035,39.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,488.5,0.7427921295166016,0.30708661417322836,0.09430218860437721,0.028958939807643396,0.7427921295166016,0.125,1.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0
2036,2036,43.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,489.0,0.7435508370399475,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.7435508370399475,0.5833333333333333,1.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
2037,2037,48.0,1.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,489.5,0.7443095445632935,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.7443095445632935,1.0416666666666665,0.9583333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,48.0,17.0
2038,2038,65.0,1.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,489.5,0.7443095445632935,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7443095445632935,1.0416666666666665,0.9583333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,48.0,17.0
2039,2039,63.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,489.75,0.7446889281272888,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7446889281272888,1.2708333333333333,0.7291666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
2040,2040,51.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,490.0,0.7450683116912842,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.7450683116912842,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,51.0,11.0
2041,2041,62.0,2.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,490.0,0.7450683116912842,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7450683116912842,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,51.0,11.0
2042,2042,60.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,490.5,0.7458270192146301,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7458270192146301,0.625,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
2043,2043,62.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,491.0,0.7465857267379761,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7465857267379761,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2044,2044,63.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,491.5,0.747344434261322,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.747344434261322,0.875,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
2045,2045,65.0,0.0,1.5,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,492.0,0.7481032013893127,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7481032013893127,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,65.0,2.0
2046,2046,67.0,0.0,0.0,4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,492.0,0.7481032013893127,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7481032013893127,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,65.0,2.0
2047,2047,38.0,0.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,492.5,0.7488619089126587,0.2992125984251969,0.08952817905635811,0.0267879590877292,0.7488619089126587,0.125,1.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0
2048,2048,41.0,1.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,493.0,0.7496206164360046,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.7496206164360046,0.5833333333333333,1.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0
2049,2049,46.0,1.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,493.5,0.7503793835639954,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.7503793835639954,1.0416666666666665,0.9583333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,46.0,17.0
2050,2050,63.0,1.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,493.5,0.7503793835639954,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7503793835639954,1.0416666666666665,0.9583333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,46.0,17.0
2051,2051,62.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,493.75,0.750758707523346,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.750758707523346,1.2708333333333333,0.7291666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2052,2052,50.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,494.0,0.7511380910873413,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7511380910873413,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,50.0,10.0
2053,2053,60.0,2.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,494.0,0.7511380910873413,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7511380910873413,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.0,50.0,10.0
2054,2054,58.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,494.5,0.7518967986106873,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7518967986106873,0.625,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
2055,2055,60.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,495.0,0.752655565738678,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.752655565738678,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
2056,2056,62.0,3.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,495.5,0.7534142732620239,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7534142732620239,0.875,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2057,2057,48.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,496.0,0.7541729807853699,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.7541729807853699,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,48.0,17.0
2058,2058,65.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,496.0,0.7541729807853699,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7541729807853699,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,48.0,17.0
2059,2059,63.0,0.5,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,496.5,0.7549316883087158,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7549316883087158,0.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
2060,2060,45.0,1.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,497.0,0.7556904554367065,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.7556904554367065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
2061,2061,60.0,1.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,497.5,0.7564491629600525,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7564491629600525,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
2062,2062,46.0,2.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,498.0,0.7572078704833984,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.7572078704833984,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,46.0,17.0
2063,2063,63.0,2.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,498.0,0.7572078704833984,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7572078704833984,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,46.0,17.0
2064,2064,62.0,2.5,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,498.5,0.7579666376113892,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7579666376113892,0.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2065,2065,43.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,499.0,0.7587253451347351,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.7587253451347351,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
2066,2066,58.0,3.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,499.5,0.759484052658081,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.759484052658081,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
2067,2067,41.0,0.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,0.7602428197860718,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.7602428197860718,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,41.0,16.0
2068,2068,57.0,0.0,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,0.7602428197860718,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7602428197860718,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,41.0,16.0
2069,2069,58.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.25,0.7606221437454224,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7606221437454224,0.125,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
2070,2070,59.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.5,0.7610015273094177,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7610015273094177,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
2071,2071,60.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.75,0.7613808512687683,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7613808512687683,0.375,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
2072,2072,61.0,1.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,501.0,0.7617602348327637,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.7617602348327637,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
2073,2073,62.0,1.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,501.25,0.762139618396759,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.762139618396759,0.625,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2074,2074,63.0,1.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,501.5,0.7625189423561096,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7625189423561096,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
2075,2075,64.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,501.75,0.762898325920105,0.5039370078740157,0.25395250790501583,0.127976066975756,0.762898325920105,0.875,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
2076,2076,53.0,2.0,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,502.0,0.7632777094841003,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7632777094841003,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,53.0,12.0
2077,2077,65.0,2.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,502.0,0.7632777094841003,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7632777094841003,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,53.0,12.0
2078,2078,55.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,502.25,0.7636570334434509,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7636570334434509,0.125,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
2079,2079,51.0,2.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,502.5,0.7640364170074463,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.7640364170074463,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
2080,2080,53.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,502.75,0.7644158005714417,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7644158005714417,0.375,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
2081,2081,50.0,3.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,503.0,0.7647951245307922,0.3937007874015748,0.15500031000062,0.06102374409473228,0.7647951245307922,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
2082,2082,51.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,503.25,0.7651745080947876,0.4015748031496063,0.16126232252464506,0.06475888542328266,0.7651745080947876,0.625,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0
