,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
547,547,63.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,169.0,0.7906976938247681,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7906976938247681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,63.0,4.0
548,548,67.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,169.0,0.7906976938247681,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7906976938247681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,63.0,4.0
549,549,58.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,169.5,0.7930232286453247,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7930232286453247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
550,550,70.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,169.75,0.7941860556602478,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7941860556602478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
551,551,63.0,2.0,0.5,3,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,170.0,0.7953488230705261,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7953488230705261,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,63.0,12.0
552,552,67.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,170.0,0.7953488230705261,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7953488230705261,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,63.0,12.0
553,553,75.0,2.0,0.75,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,170.0,0.7953488230705261,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7953488230705261,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,63.0,12.0
554,554,58.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,170.5,0.7976744174957275,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7976744174957275,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
555,555,75.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,170.75,0.7988371849060059,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7988371849060059,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
556,556,65.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,0.800000011920929,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.800000011920929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,65.0,10.0
557,557,68.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,0.800000011920929,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.800000011920929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,65.0,10.0
558,558,75.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,171.0,0.800000011920929,0.5905511811023622,0.348750697501395,0.20595513631972145,0.800000011920929,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,65.0,10.0
559,559,58.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,171.5,0.8023256063461304,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8023256063461304,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
560,560,65.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0,0.804651141166687,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.804651141166687,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,65.0,9.0
561,561,68.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0,0.804651141166687,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.804651141166687,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,65.0,9.0
562,562,74.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,172.0,0.804651141166687,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.804651141166687,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,65.0,9.0
563,563,58.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,172.5,0.8069767355918884,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8069767355918884,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
564,564,65.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.8093023300170898,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8093023300170898,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,65.0,5.0
565,565,68.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.8093023300170898,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8093023300170898,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,65.0,5.0
566,566,70.0,2.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.8093023300170898,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8093023300170898,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,65.0,5.0
567,567,72.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,173.25,0.8104650974273682,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8104650974273682,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
568,568,58.0,2.5,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,173.5,0.8116279244422913,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8116279244422913,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,58.0,12.0
569,569,70.0,2.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,173.5,0.8116279244422913,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8116279244422913,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,58.0,12.0
570,570,69.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,173.75,0.8127906918525696,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8127906918525696,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
571,571,63.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.8139534592628479,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8139534592628479,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,63.0,7.0
572,572,67.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.8139534592628479,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8139534592628479,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,63.0,7.0
573,573,70.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.8139534592628479,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8139534592628479,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,63.0,7.0
574,574,58.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,174.5,0.8162790536880493,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8162790536880493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
575,575,63.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,175.0,0.8186046481132507,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8186046481132507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,63.0,4.0
576,576,67.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,175.0,0.8186046481132507,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8186046481132507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,63.0,4.0
577,577,58.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,175.5,0.8209302425384521,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8209302425384521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
578,578,70.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,175.75,0.8220930099487305,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8220930099487305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
579,579,63.0,2.0,0.5,3,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,176.0,0.8232558369636536,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8232558369636536,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,63.0,16.0
580,580,67.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,176.0,0.8232558369636536,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8232558369636536,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,63.0,16.0
581,581,79.0,2.0,0.75,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,176.0,0.8232558369636536,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8232558369636536,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,63.0,16.0
582,582,58.0,2.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,176.5,0.8255813717842102,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8255813717842102,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
583,583,79.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,176.75,0.8267441987991333,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8267441987991333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
584,584,62.0,0.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,0.8279069662094116,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8279069662094116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,82.0,62.0,20.0
585,585,65.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,0.8279069662094116,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8279069662094116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,82.0,62.0,20.0
586,586,82.0,0.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,177.0,0.8279069662094116,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8279069662094116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,82.0,62.0,20.0
587,587,58.0,0.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,177.5,0.830232560634613,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.830232560634613,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
588,588,62.0,1.0,0.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,178.0,0.8325581550598145,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8325581550598145,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,62.0,18.0
589,589,65.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,178.0,0.8325581550598145,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8325581550598145,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,80.0,62.0,18.0
590,590,80.0,1.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,178.0,0.8325581550598145,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8325581550598145,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,80.0,62.0,18.0
591,591,58.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,178.5,0.8348837494850159,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8348837494850159,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
592,592,62.0,2.0,0.5,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,179.0,0.8372092843055725,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8372092843055725,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,62.0,18.0
593,593,65.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0,0.8372092843055725,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8372092843055725,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,80.0,62.0,18.0
594,594,80.0,2.0,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,179.0,0.8372092843055725,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8372092843055725,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,80.0,62.0,18.0
595,595,82.0,2.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,179.25,0.8383721113204956,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8383721113204956,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
596,596,58.0,2.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,179.5,0.8395348787307739,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8395348787307739,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,58.0,22.0
597,597,80.0,2.5,0.25,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,179.5,0.8395348787307739,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8395348787307739,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,58.0,22.0
598,598,77.0,2.75,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,179.75,0.8406976461410522,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8406976461410522,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
599,599,63.0,0.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,180.0,0.8418604731559753,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8418604731559753,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,63.0,16.0
600,600,79.0,0.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,0.8418604731559753,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8418604731559753,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,63.0,16.0
601,601,80.0,0.25,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,180.25,0.8430232405662537,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8430232405662537,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
602,602,79.0,0.5,0.25,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,180.5,0.8441860675811768,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8441860675811768,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
603,603,75.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,180.75,0.8453488349914551,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8453488349914551,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
604,604,82.0,1.0,0.33333334,3,1.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,181.0,0.8465116024017334,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8465116024017334,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
605,605,80.0,1.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,181.3333282470703,0.8480619788169861,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8480619788169861,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
606,606,79.0,1.6666717529296875,0.33333334,3,1.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,181.6666717529297,0.8496124148368835,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8496124148368835,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
607,607,43.0,2.0,1.0,3,0.0,0.3333333333333144,0.0,0.0,0.0,0.0,0.0,1.0,182.0,0.8511627912521362,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.8511627912521362,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,43.0,34.0
608,608,55.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,0.8511627912521362,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8511627912521362,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,43.0,34.0
609,609,77.0,2.0,0.33333334,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,0.8511627912521362,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8511627912521362,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,43.0,34.0
610,610,75.0,2.3333282470703125,0.33333334,3,0.0,0.3333333333333428,0.0,0.0,0.0,0.0,0.0,1.0,182.3333282470703,0.8527131676673889,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8527131676673889,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
