,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1306,1306,70.0,2.666656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,311.6666564941406,0.8562270998954773,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8562270998954773,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1307,1307,69.0,2.833343505859375,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,311.8333435058594,0.8566849827766418,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8566849827766418,0.9166666666666666,0.08333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1308,1308,58.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,312.0,0.8571428656578064,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8571428656578064,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,58.0,21.0
1309,1309,63.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,312.0,0.8571428656578064,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8571428656578064,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,58.0,21.0
1310,1310,69.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,312.0,0.8571428656578064,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8571428656578064,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,58.0,21.0
1311,1311,79.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,312.0,0.8571428656578064,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8571428656578064,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,58.0,21.0
1312,1312,58.0,1.0,0.5,3,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,313.0,0.8598901033401489,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8598901033401489,2.1904761904761902,1.8095238095238098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,58.0,19.0
1313,1313,62.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,313.0,0.8598901033401489,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8598901033401489,2.1904761904761902,1.8095238095238098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,58.0,19.0
1314,1314,70.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,313.0,0.8598901033401489,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8598901033401489,2.1904761904761902,1.8095238095238098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,58.0,19.0
1315,1315,77.0,1.0,0.16666667,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,313.0,0.8598901033401489,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8598901033401489,2.1904761904761902,1.8095238095238098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,58.0,19.0
1316,1316,76.0,1.166656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,313.1666564941406,0.8603479862213135,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8603479862213135,2.638888888888889,1.3611111111111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1317,1317,79.0,1.333343505859375,0.16666667,3,1.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,313.3333435058594,0.860805869102478,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.860805869102478,1.9444444444444444,1.0555555555555558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1318,1318,77.0,1.5,0.16666667,3,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,313.5,0.8612637519836426,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8612637519836426,2.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1319,1319,75.0,1.666656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,313.6666564941406,0.8617215752601624,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8617215752601624,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1320,1320,74.0,1.833343505859375,0.16666667,3,1.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,313.8333435058594,0.8621795177459717,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8621795177459717,0.41666666666666663,0.5833333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1321,1321,72.0,2.0,0.16666667,3,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,314.0,0.8626373410224915,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8626373410224915,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1322,1322,71.0,2.166656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,314.1666564941406,0.863095223903656,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.863095223903656,0.5833333333333333,0.41666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1323,1323,74.0,2.333343505859375,0.16666667,3,1.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,314.3333435058594,0.8635531663894653,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8635531663894653,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1324,1324,72.0,2.5,0.16666667,3,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,314.5,0.8640109896659851,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8640109896659851,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1325,1325,70.0,2.666656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,314.6666564941406,0.8644688129425049,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8644688129425049,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1326,1326,69.0,2.833343505859375,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,314.8333435058594,0.8649267554283142,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8649267554283142,0.9166666666666666,0.08333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1327,1327,58.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,315.0,0.8653846383094788,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8653846383094788,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,78.0,58.0,20.0
1328,1328,63.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,315.0,0.8653846383094788,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8653846383094788,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,78.0,58.0,20.0
1329,1329,69.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,315.0,0.8653846383094788,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8653846383094788,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,78.0,58.0,20.0
1330,1330,78.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,315.0,0.8653846383094788,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8653846383094788,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,78.0,58.0,20.0
1331,1331,58.0,1.0,0.5,3,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,316.0,0.8681318759918213,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8681318759918213,2.1904761904761902,1.8095238095238098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,58.0,19.0
1332,1332,61.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,316.0,0.8681318759918213,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8681318759918213,2.1904761904761902,1.8095238095238098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,58.0,19.0
1333,1333,70.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,316.0,0.8681318759918213,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8681318759918213,2.1904761904761902,1.8095238095238098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,58.0,19.0
1334,1334,77.0,1.0,0.16666667,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,316.0,0.8681318759918213,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8681318759918213,2.1904761904761902,1.8095238095238098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,58.0,19.0
1335,1335,76.0,1.166656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,316.1666564941406,0.8685896992683411,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8685896992683411,2.638888888888889,1.3611111111111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1336,1336,78.0,1.333343505859375,0.16666667,3,1.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,316.3333435058594,0.8690476417541504,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8690476417541504,1.9444444444444444,1.0555555555555558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1337,1337,77.0,1.5,0.16666667,3,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,316.5,0.8695054650306702,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8695054650306702,2.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1338,1338,75.0,1.666656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,316.6666564941406,0.8699633479118347,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8699633479118347,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1339,1339,73.0,1.833343505859375,0.16666667,3,1.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,316.8333435058594,0.870421290397644,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.870421290397644,0.41666666666666663,0.5833333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1340,1340,72.0,2.0,0.16666667,3,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,317.0,0.8708791136741638,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8708791136741638,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1341,1341,70.0,2.166656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,317.1666564941406,0.8713369965553284,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8713369965553284,0.5833333333333333,0.41666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1342,1342,73.0,2.333343505859375,0.16666667,3,1.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,317.3333435058594,0.8717948794364929,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8717948794364929,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1343,1343,72.0,2.5,0.16666667,3,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,317.5,0.8722527623176575,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8722527623176575,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1344,1344,70.0,2.666656494140625,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,317.6666564941406,0.8727105855941772,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8727105855941772,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1345,1345,68.0,2.833343505859375,0.16666667,3,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,317.8333435058594,0.8731685280799866,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8731685280799866,0.9166666666666666,0.08333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1346,1346,60.0,0.0,3.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,318.0,0.8736263513565063,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8736263513565063,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,82.0,60.0,22.0
1347,1347,63.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,318.0,0.8736263513565063,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8736263513565063,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,82.0,60.0,22.0
1348,1348,66.0,0.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,318.0,0.8736263513565063,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8736263513565063,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,82.0,60.0,22.0
1349,1349,82.0,0.0,1.0,3,0.0,3.0,0.0,0.0,0.0,0.0,1.0,318.0,0.8736263513565063,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8736263513565063,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,82.0,60.0,22.0
1350,1350,80.0,1.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,319.0,0.8763736486434937,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8763736486434937,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1351,1351,80.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,319.5,0.8777472376823425,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8777472376823425,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1352,1352,80.0,2.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,1.0,320.0,0.8791208863258362,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8791208863258362,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1353,1353,80.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,320.5,0.8804945349693298,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8804945349693298,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1354,1354,61.0,0.0,2.0,3,0.0,1.25,0.0,0.0,0.0,0.0,1.0,321.0,0.8818681240081787,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8818681240081787,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,80.0,61.0,19.0
1355,1355,65.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,321.0,0.8818681240081787,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8818681240081787,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,80.0,61.0,19.0
1356,1356,80.0,0.0,1.25,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,321.0,0.8818681240081787,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8818681240081787,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,80.0,61.0,19.0
1357,1357,82.0,1.25,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,322.25,0.8853021860122681,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8853021860122681,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1358,1358,80.0,1.375,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,322.375,0.8856456279754639,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8856456279754639,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1359,1359,78.0,1.5,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,322.5,0.8859890103340149,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8859890103340149,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1360,1360,77.0,1.625,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,322.625,0.8863323926925659,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8863323926925659,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1361,1361,75.0,1.75,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,1.0,322.75,0.8866758346557617,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8866758346557617,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1362,1362,73.0,1.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,322.875,0.8870192170143127,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8870192170143127,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1363,1363,63.0,2.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,323.0,0.8873626589775085,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.8873626589775085,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,63.0,8.0
1364,1364,66.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,323.0,0.8873626589775085,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8873626589775085,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,63.0,8.0
1365,1365,71.0,2.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,323.0,0.8873626589775085,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8873626589775085,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,63.0,8.0
