,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1151,1151,59.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,251.5,0.8012718558311462,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8012718558311462,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,59.0,18.0
1152,1152,77.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,251.5,0.8012718558311462,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8012718558311462,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,59.0,18.0
1153,1153,60.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,251.75,0.8020667433738708,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8020667433738708,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1154,1154,55.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,0.8028616905212402,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8028616905212402,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,55.0,21.0
1155,1155,64.0,0.0,0.0,2,0.0,0.25,0.0,1.0,1.0,1.0,0.0,1.0,0.0,252.0,0.8028616905212402,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8028616905212402,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,55.0,21.0
1156,1156,76.0,0.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,0.8028616905212402,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8028616905212402,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,55.0,21.0
1157,1157,60.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.25,0.8036565780639648,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8036565780639648,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1158,1158,59.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.5,0.8044515252113342,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8044515252113342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,59.0,17.0
1159,1159,76.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.5,0.8044515252113342,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8044515252113342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,59.0,17.0
1160,1160,60.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,252.75,0.8052464127540588,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8052464127540588,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1161,1161,53.0,1.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.0,0.8060413599014282,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8060413599014282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,53.0,21.0
1162,1162,62.0,1.0,0.0,2,0.0,0.25,0.0,1.0,1.0,1.0,0.0,1.0,0.0,253.0,0.8060413599014282,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8060413599014282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,53.0,21.0
1163,1163,74.0,1.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.0,0.8060413599014282,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8060413599014282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,53.0,21.0
1164,1164,60.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.25,0.8068362474441528,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8068362474441528,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1165,1165,59.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.5,0.8076311349868774,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8076311349868774,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,59.0,15.0
1166,1166,74.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.5,0.8076311349868774,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8076311349868774,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,59.0,15.0
1167,1167,60.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,253.75,0.8084260821342468,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8084260821342468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1168,1168,52.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.0,0.8092209696769714,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8092209696769714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,52.0,27.0
1169,1169,67.0,0.0,0.0,2,0.0,0.25,0.0,1.0,1.0,1.0,0.0,1.0,0.0,254.0,0.8092209696769714,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8092209696769714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,52.0,27.0
1170,1170,79.0,0.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.0,0.8092209696769714,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8092209696769714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,52.0,27.0
1171,1171,60.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.25,0.8100159168243408,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8100159168243408,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1172,1172,59.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.5,0.8108108043670654,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8108108043670654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1173,1173,60.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.75,0.8116057515144348,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8116057515144348,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1174,1174,69.0,1.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,0.8124006390571594,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8124006390571594,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,69.0,8.0
1175,1175,76.0,1.0,0.0,2,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,255.0,0.8124006390571594,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8124006390571594,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,69.0,8.0
1176,1176,77.0,1.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,0.8124006390571594,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8124006390571594,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,69.0,8.0
1177,1177,72.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.25,0.813195526599884,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.813195526599884,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1178,1178,71.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.5,0.8139904737472534,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8139904737472534,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,71.0,6.0
1179,1179,77.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.5,0.8139904737472534,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8139904737472534,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,71.0,6.0
1180,1180,72.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.75,0.814785361289978,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.814785361289978,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1181,1181,67.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,0.8155803084373474,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8155803084373474,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,67.0,9.0
1182,1182,75.0,0.0,0.0,2,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,256.0,0.8155803084373474,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8155803084373474,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,67.0,9.0
1183,1183,76.0,0.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,0.8155803084373474,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8155803084373474,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,67.0,9.0
1184,1184,72.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.25,0.816375195980072,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.816375195980072,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1185,1185,71.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.5,0.8171700835227966,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8171700835227966,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,71.0,5.0
1186,1186,76.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.5,0.8171700835227966,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8171700835227966,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,71.0,5.0
1187,1187,72.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.75,0.817965030670166,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.817965030670166,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1188,1188,65.0,1.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257.0,0.8187599182128906,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8187599182128906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,65.0,9.0
1189,1189,73.0,1.0,0.0,2,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,257.0,0.8187599182128906,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8187599182128906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,65.0,9.0
1190,1190,74.0,1.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257.0,0.8187599182128906,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8187599182128906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,65.0,9.0
1191,1191,72.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257.25,0.81955486536026,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.81955486536026,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1192,1192,71.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257.5,0.8203497529029846,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8203497529029846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,71.0,3.0
1193,1193,74.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257.5,0.8203497529029846,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8203497529029846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,71.0,3.0
1194,1194,72.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257.75,0.821144700050354,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.821144700050354,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1195,1195,64.0,0.0,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,258.0,0.8219395875930786,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8219395875930786,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,64.0,15.0
1196,1196,78.0,0.0,0.0,2,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,258.0,0.8219395875930786,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8219395875930786,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,64.0,15.0
1197,1197,79.0,0.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,258.0,0.8219395875930786,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8219395875930786,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,64.0,15.0
1198,1198,72.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,258.25,0.8227344751358032,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8227344751358032,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1199,1199,71.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,258.5,0.8235294222831726,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8235294222831726,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1200,1200,72.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,258.75,0.8243243098258972,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8243243098258972,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1201,1201,65.0,1.0,1.0,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.8251192569732666,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8251192569732666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,65.0,12.0
1202,1202,69.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.8251192569732666,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8251192569732666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,65.0,12.0
1203,1203,74.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.8251192569732666,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8251192569732666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,65.0,12.0
1204,1204,77.0,1.0,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.8251192569732666,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8251192569732666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,65.0,12.0
1205,1205,79.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.25,0.8259141445159912,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8259141445159912,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1206,1206,81.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.5,0.8267090916633606,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8267090916633606,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1207,1207,77.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.75,0.8275039792060852,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8275039792060852,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1208,1208,67.0,0.0,1.0,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.8282988667488098,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8282988667488098,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,67.0,9.0
1209,1209,72.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.8282988667488098,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8282988667488098,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,67.0,9.0
1210,1210,76.0,0.0,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.8282988667488098,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8282988667488098,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,67.0,9.0
1211,1211,77.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.25,0.8290938138961792,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8290938138961792,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
