,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.sf,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
2425,2425,63.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.0,0.7788259983062744,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7788259983062744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
2426,2426,61.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.1666564941406,0.7791754007339478,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.7791754007339478,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0
2427,2427,60.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.3333435058594,0.7795248031616211,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7795248031616211,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
2428,2428,59.0,1.5,0.16666667,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.5,0.7798742055892944,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7798742055892944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,59.0,18.0
2429,2429,68.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.5,0.7798742055892944,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.7798742055892944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,59.0,18.0
2430,2430,77.0,1.5,1.0,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.5,0.7798742055892944,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7798742055892944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,59.0,18.0
2431,2431,62.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.6666564941406,0.7802236080169678,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7802236080169678,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
2432,2432,59.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.8333435058594,0.7805730700492859,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.7805730700492859,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
2433,2433,62.0,0.0,0.16666667,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.0,0.7809224128723145,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7809224128723145,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,62.0,5.0
2434,2434,67.0,0.0,1.0,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.0,0.7809224128723145,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7809224128723145,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,62.0,5.0
2435,2435,60.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.1666564941406,0.7812718152999878,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7812718152999878,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
2436,2436,57.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.3333435058594,0.7816212773323059,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7816212773323059,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
2437,2437,60.0,0.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.5,0.7819706201553345,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7819706201553345,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
2438,2438,76.0,0.5,0.5,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.5,0.7819706201553345,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7819706201553345,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
2439,2439,58.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.6666564941406,0.7823200225830078,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7823200225830078,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
2440,2440,55.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,372.8333435058594,0.7826694846153259,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7826694846153259,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
2441,2441,58.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.0,0.7830188870429993,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7830188870429993,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,58.0,19.0
2442,2442,72.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.0,0.7830188870429993,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7830188870429993,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,58.0,19.0
2443,2443,77.0,1.0,0.5,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.0,0.7830188870429993,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7830188870429993,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,58.0,19.0
2444,2444,57.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.1666564941406,0.7833682298660278,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7833682298660278,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
2445,2445,53.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.3333435058594,0.783717691898346,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.783717691898346,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
2446,2446,57.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.5,0.7840670943260193,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7840670943260193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,57.0,22.0
2447,2447,70.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.5,0.7840670943260193,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7840670943260193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,57.0,22.0
2448,2448,79.0,1.5,0.5,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.5,0.7840670943260193,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7840670943260193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,57.0,22.0
2449,2449,55.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.6666564941406,0.7844164967536926,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.7844164967536926,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
2450,2450,52.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,373.8333435058594,0.784765899181366,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.784765899181366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
2451,2451,53.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.0,0.7851153016090393,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.7851153016090393,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,81.0,53.0,28.0
2452,2452,69.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.0,0.7851153016090393,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7851153016090393,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,81.0,53.0,28.0
2453,2453,72.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.0,0.7851153016090393,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7851153016090393,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,81.0,53.0,28.0
2454,2454,81.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.0,0.7851153016090393,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7851153016090393,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,81.0,53.0,28.0
2455,2455,84.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.5,0.7861635088920593,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7861635088920593,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
2456,2456,82.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.6666564941406,0.7865129113197327,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7865129113197327,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
2457,2457,81.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.8333435058594,0.7868623733520508,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7868623733520508,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
2458,2458,79.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.0,0.7872117161750793,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7872117161750793,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
2459,2459,77.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.1666564941406,0.7875611186027527,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7875611186027527,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
2460,2460,76.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.3333435058594,0.7879105806350708,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7879105806350708,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
2461,2461,57.0,1.5,0.5,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.5,0.7882599830627441,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7882599830627441,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,57.0,20.0
2462,2462,65.0,1.5,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.5,0.7882599830627441,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7882599830627441,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,57.0,20.0
2463,2463,77.0,1.5,0.16666667,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.5,0.7882599830627441,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7882599830627441,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,57.0,20.0
2464,2464,75.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.6666564941406,0.7886093258857727,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7886093258857727,0.16666666666666666,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
2465,2465,73.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375.8333435058594,0.7889587879180908,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.7889587879180908,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
2466,2466,58.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,376.0,0.7893081903457642,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7893081903457642,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,58.0,16.0
2467,2467,74.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,376.0,0.7893081903457642,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7893081903457642,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,58.0,16.0
2468,2468,74.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,376.5,0.7903563976287842,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7903563976287842,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
2469,2469,72.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,376.6666564941406,0.7907058000564575,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7907058000564575,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
2470,2470,70.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,376.8333435058594,0.7910552024841309,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7910552024841309,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
2471,2471,69.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,377.0,0.7914046049118042,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7914046049118042,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
2472,2472,67.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,377.1666564941406,0.7917540073394775,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7917540073394775,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
2473,2473,66.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,377.3333435058594,0.7921034693717957,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.7921034693717957,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
2474,2474,67.0,1.5,0.16666667,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,377.5,0.7924528121948242,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7924528121948242,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,83.0,67.0,16.0
2475,2475,79.0,1.5,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,377.5,0.7924528121948242,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7924528121948242,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,83.0,67.0,16.0
2476,2476,83.0,1.5,0.5,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,377.5,0.7924528121948242,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.7924528121948242,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,83.0,67.0,16.0
2477,2477,65.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,377.6666564941406,0.7928022146224976,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7928022146224976,0.16666666666666666,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
2478,2478,63.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,377.8333435058594,0.7931516766548157,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7931516766548157,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
2479,2479,64.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378.0,0.7935010194778442,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7935010194778442,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,64.0,20.0
2480,2480,84.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378.0,0.7935010194778442,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7935010194778442,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,64.0,20.0
2481,2481,60.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378.5,0.794549286365509,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.794549286365509,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
2482,2482,64.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378.6666564941406,0.7948986291885376,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7948986291885376,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
2483,2483,67.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378.8333435058594,0.7952480912208557,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7952480912208557,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
