,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1102,1102,60.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,182.5,0.8295454382896423,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8295454382896423,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,60.0,12.0
1103,1103,72.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,182.5,0.8295454382896423,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8295454382896423,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,60.0,12.0
1104,1104,62.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,182.75,0.8306818008422852,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8306818008422852,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,73.0,62.0,11.0
1105,1105,73.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,182.75,0.8306818008422852,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8306818008422852,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,62.0,11.0
1106,1106,55.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,183.0,0.831818163394928,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.831818163394928,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,55.0,19.0
1107,1107,74.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,183.0,0.831818163394928,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.831818163394928,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,55.0,19.0
1108,1108,62.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,183.25,0.8329545259475708,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8329545259475708,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
1109,1109,71.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,183.25,0.8329545259475708,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8329545259475708,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
1110,1110,59.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,183.5,0.8340908885002136,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8340908885002136,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,59.0,15.0
1111,1111,74.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,183.5,0.8340908885002136,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8340908885002136,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,59.0,15.0
1112,1112,62.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,183.75,0.8352272510528564,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8352272510528564,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
1113,1113,71.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,183.75,0.8352272510528564,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8352272510528564,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
1114,1114,52.0,1.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,184.0,0.8363636136054993,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8363636136054993,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,52.0,27.0
1115,1115,79.0,1.0,1.0,3,0.0,0.25,0.0,0.0,0.0,0.0,184.0,0.8363636136054993,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8363636136054993,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,52.0,27.0
1116,1116,59.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,184.25,0.8374999761581421,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8374999761581421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1117,1117,55.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,184.5,0.8386363387107849,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8386363387107849,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1118,1118,59.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,184.75,0.8397727012634277,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8397727012634277,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1119,1119,47.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,185.0,0.8409090638160706,0.3700787401574803,0.13695827391654783,0.05068534546517912,0.8409090638160706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0
1120,1120,55.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,185.25,0.8420454263687134,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8420454263687134,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,83.0,55.0,28.0
1121,1121,83.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,185.25,0.8420454263687134,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.8420454263687134,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,83.0,55.0,28.0
1122,1122,50.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,185.5,0.8431817889213562,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8431817889213562,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,50.0,28.0
1123,1123,78.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,185.5,0.8431817889213562,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8431817889213562,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,50.0,28.0
1124,1124,55.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,185.75,0.8443182110786438,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8443182110786438,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,55.0,24.0
1125,1125,79.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,185.75,0.8443182110786438,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8443182110786438,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,55.0,24.0
1126,1126,48.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,186.0,0.8454545736312866,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8454545736312866,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,48.0,27.0
1127,1127,75.0,0.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,186.0,0.8454545736312866,0.5905511811023622,0.348750697501395,0.20595513631972145,0.8454545736312866,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,48.0,27.0
1128,1128,57.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,186.25,0.8465909361839294,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8465909361839294,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,57.0,19.0
1129,1129,76.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,186.25,0.8465909361839294,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8465909361839294,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,57.0,19.0
1130,1130,52.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,186.5,0.8477272987365723,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8477272987365723,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,52.0,20.0
1131,1131,72.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,186.5,0.8477272987365723,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8477272987365723,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,52.0,20.0
1132,1132,57.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,186.75,0.8488636612892151,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8488636612892151,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,57.0,12.0
1133,1133,69.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,186.75,0.8488636612892151,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8488636612892151,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,57.0,12.0
1134,1134,50.0,1.0,0.25,3,0.0,0.75,0.0,0.0,0.0,0.0,187.0,0.8500000238418579,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8500000238418579,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,50.0,17.0
1135,1135,67.0,1.0,0.75,3,0.0,0.25,0.0,0.0,0.0,0.0,187.0,0.8500000238418579,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8500000238418579,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,50.0,17.0
1136,1136,59.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,187.25,0.8511363863945007,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8511363863945007,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1137,1137,55.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,187.5,0.8522727489471436,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8522727489471436,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0
1138,1138,59.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,187.75,0.8534091114997864,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8534091114997864,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,59.0,8.0
1139,1139,67.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,187.75,0.8534091114997864,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8534091114997864,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,59.0,8.0
1140,1140,50.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,188.0,0.8545454740524292,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8545454740524292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,50.0,21.0
1141,1141,66.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.8545454740524292,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8545454740524292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,50.0,21.0
1142,1142,71.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,188.0,0.8545454740524292,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8545454740524292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,50.0,21.0
1143,1143,60.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,188.25,0.855681836605072,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.855681836605072,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
1144,1144,69.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,188.25,0.855681836605072,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.855681836605072,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
1145,1145,57.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,188.5,0.8568181991577148,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8568181991577148,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,57.0,10.0
1146,1146,67.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,188.5,0.8568181991577148,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8568181991577148,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,57.0,10.0
1147,1147,60.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,188.75,0.8579545617103577,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8579545617103577,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
1148,1148,69.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,188.75,0.8579545617103577,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8579545617103577,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
1149,1149,55.0,0.0,1.0,3,1.0,0.25,0.0,0.0,0.0,0.0,189.0,0.8590909242630005,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8590909242630005,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,55.0,12.0
1150,1150,59.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,189.0,0.8590909242630005,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8590909242630005,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,55.0,12.0
1151,1151,67.0,0.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,189.0,0.8590909242630005,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8590909242630005,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,55.0,12.0
1152,1152,66.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,189.25,0.8602272868156433,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8602272868156433,0.08333333333333333,0.9166666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1153,1153,69.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,189.5,0.8613636493682861,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8613636493682861,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1154,1154,67.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,189.75,0.862500011920929,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.862500011920929,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1155,1155,71.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,190.0,0.8636363744735718,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8636363744735718,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1156,1156,69.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,190.25,0.8647727370262146,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8647727370262146,0.41666666666666663,0.5833333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1157,1157,72.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,190.5,0.8659090995788574,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8659090995788574,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1158,1158,71.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,190.75,0.8670454621315002,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8670454621315002,0.5833333333333333,0.41666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1159,1159,74.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,191.0,0.8681818246841431,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8681818246841431,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1160,1160,72.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,191.25,0.8693181872367859,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8693181872367859,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1161,1161,76.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,191.5,0.8704545497894287,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8704545497894287,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1162,1162,74.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,191.75,0.8715909123420715,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8715909123420715,0.9166666666666666,0.08333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1163,1163,57.0,0.0,0.25,3,0.0,1.5,0.0,0.0,0.0,0.0,192.0,0.8727272748947144,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8727272748947144,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,57.0,20.0
1164,1164,77.0,0.0,1.5,3,0.0,0.25,0.0,0.0,0.0,0.0,192.0,0.8727272748947144,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8727272748947144,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,57.0,20.0
1165,1165,65.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,192.25,0.8738636374473572,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8738636374473572,0.08333333333333333,0.9166666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
