,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1047,1047,72.0,1.75,0.125,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157.75,0.8527026772499084,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8527026772499084,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1048,1048,71.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157.875,0.8533783555030823,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8533783555030823,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1049,1049,57.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.0,0.8540540337562561,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8540540337562561,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,57.0,5.0
1050,1050,62.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.0,0.8540540337562561,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8540540337562561,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,57.0,5.0
1051,1051,74.0,0.25,0.125,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.25,0.8554053902626038,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8554053902626038,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1052,1052,72.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.375,0.8560810685157776,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8560810685157776,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1053,1053,54.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.5,0.8567567467689514,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.8567567467689514,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,54.0,8.0
1054,1054,62.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.5,0.8567567467689514,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8567567467689514,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,54.0,8.0
1055,1055,76.0,0.75,0.125,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.75,0.8581081032752991,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8581081032752991,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1056,1056,74.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.875,0.8587837815284729,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8587837815284729,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1057,1057,55.0,1.0,1.0,2,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,0.8594594597816467,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8594594597816467,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,55.0,17.0
1058,1058,62.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,0.8594594597816467,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8594594597816467,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,55.0,17.0
1059,1059,72.0,1.0,0.375,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,0.8594594597816467,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8594594597816467,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,55.0,17.0
1060,1060,74.0,1.375,0.0625,2,1.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.375,0.8614864945411682,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8614864945411682,0.375,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1061,1061,72.0,1.4375,0.0625,2,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.4375,0.8618243336677551,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8618243336677551,0.4375,0.5625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1062,1062,71.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.5,0.862162172794342,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.862162172794342,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1063,1063,52.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,0.8648648858070374,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8648648858070374,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,72.0,52.0,20.0
1064,1064,64.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,0.8648648858070374,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8648648858070374,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,72.0,52.0,20.0
1065,1065,67.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,0.8648648858070374,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8648648858070374,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,72.0,52.0,20.0
1066,1066,72.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,0.8648648858070374,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8648648858070374,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,72.0,52.0,20.0
1067,1067,50.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.5,0.8675675392150879,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8675675392150879,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,71.0,50.0,21.0
1068,1068,62.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.5,0.8675675392150879,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8675675392150879,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,71.0,50.0,21.0
1069,1069,67.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.5,0.8675675392150879,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8675675392150879,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,71.0,50.0,21.0
1070,1070,71.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.5,0.8675675392150879,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8675675392150879,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,71.0,50.0,21.0
1071,1071,48.0,1.0,0.5,2,0.0,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161.0,0.8702702522277832,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8702702522277832,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,76.0,48.0,28.0
1072,1072,60.0,1.0,0.5,2,0.0,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161.0,0.8702702522277832,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8702702522277832,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,76.0,48.0,28.0
1073,1073,67.0,1.0,0.375,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161.0,0.8702702522277832,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8702702522277832,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,76.0,48.0,28.0
1074,1074,76.0,1.0,0.375,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161.0,0.8702702522277832,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8702702522277832,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,76.0,48.0,28.0
1075,1075,74.0,1.375,0.0,2,1.0,0.125,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,161.375,0.8722972869873047,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8722972869873047,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,78.0,74.0,4.0
1076,1076,76.0,1.375,0.0,2,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,161.375,0.8722972869873047,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8722972869873047,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,78.0,74.0,4.0
1077,1077,76.0,1.375,0.0,2,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,161.375,0.8722972869873047,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8722972869873047,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,78.0,74.0,4.0
1078,1078,78.0,1.375,0.0,2,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,161.375,0.8722972869873047,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8722972869873047,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,78.0,74.0,4.0
1079,1079,78.0,1.375,0.125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161.375,0.8722972869873047,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8722972869873047,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,78.0,74.0,4.0
1080,1080,79.0,1.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161.5,0.8729729652404785,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8729729652404785,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1081,1081,64.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161.75,0.8743243217468262,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8743243217468262,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,64.0,8.0
1082,1082,67.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161.75,0.8743243217468262,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8743243217468262,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,64.0,8.0
1083,1083,72.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161.75,0.8743243217468262,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8743243217468262,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,64.0,8.0
1084,1084,62.0,0.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,162.0,0.8756756782531738,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8756756782531738,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,62.0,9.0
1085,1085,67.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,162.0,0.8756756782531738,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8756756782531738,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,62.0,9.0
1086,1086,71.0,0.0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,162.0,0.8756756782531738,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8756756782531738,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,62.0,9.0
1087,1087,66.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,162.5,0.8783783912658691,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8783783912658691,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,66.0,3.0
1088,1088,69.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,162.5,0.8783783912658691,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8783783912658691,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,66.0,3.0
1089,1089,55.0,1.0,0.25,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,0.8810811042785645,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8810811042785645,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,67.0,55.0,12.0
1090,1090,55.0,1.0,1.0,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,0.8810811042785645,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8810811042785645,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,67.0,55.0,12.0
1091,1091,67.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,0.8810811042785645,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8810811042785645,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,55.0,12.0
1092,1092,59.0,1.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.25,0.8824324607849121,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8824324607849121,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1093,1093,62.0,1.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.5,0.883783757686615,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.883783757686615,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1094,1094,59.0,1.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.75,0.8851351141929626,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8851351141929626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
1095,1095,48.0,0.0,0.25,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,164.0,0.8864864706993103,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8864864706993103,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,69.0,48.0,21.0
1096,1096,48.0,0.0,1.0,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,164.0,0.8864864706993103,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.8864864706993103,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,69.0,48.0,21.0
1097,1097,69.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,164.0,0.8864864706993103,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8864864706993103,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,48.0,21.0
1098,1098,52.0,0.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,164.25,0.887837827205658,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.887837827205658,0.16666666666666666,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
1099,1099,57.0,0.5,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,164.5,0.8891891837120056,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8891891837120056,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0
1100,1100,52.0,0.75,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,164.75,0.8905405402183533,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8905405402183533,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0
1101,1101,50.0,1.0,0.25,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,0.8918918967247009,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8918918967247009,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,67.0,50.0,17.0
1102,1102,50.0,1.0,1.0,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,0.8918918967247009,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8918918967247009,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,67.0,50.0,17.0
1103,1103,66.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,0.8918918967247009,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8918918967247009,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,67.0,50.0,17.0
1104,1104,67.0,1.0,0.0,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,165.0,0.8918918967247009,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8918918967247009,0.6666666666666666,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,67.0,50.0,17.0
1105,1105,60.0,1.25,0.25,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.25,0.8932432532310486,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8932432532310486,1.0833333333333333,0.9166666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
