,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,loudness_direction_basis.loudness_incr,loudness_direction_basis.fp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1514,1514,74.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,240.0,0.7461300492286682,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7461300492286682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,70.0,5.0
1515,1515,75.0,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,240.0,0.7461300492286682,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7461300492286682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,70.0,5.0
1516,1516,72.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,240.5,0.7476780414581299,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7476780414581299,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1517,1517,70.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,240.75,0.7484520077705383,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7484520077705383,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1518,1518,74.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,241.0,0.7492260336875916,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7492260336875916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,74.0,3.0
1519,1519,77.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,241.0,0.7492260336875916,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7492260336875916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,74.0,3.0
1520,1520,70.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,241.5,0.7507739663124084,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7507739663124084,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,70.0,12.0
1521,1521,82.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,241.5,0.7507739663124084,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7507739663124084,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,70.0,12.0
1522,1522,72.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242.0,0.7523219585418701,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7523219585418701,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1523,1523,81.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242.25,0.7530959844589233,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7530959844589233,0.125,0.875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1524,1524,70.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242.5,0.7538699507713318,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7538699507713318,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1525,1525,79.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242.75,0.754643976688385,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.754643976688385,0.375,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1526,1526,69.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.0,0.7554179430007935,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7554179430007935,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1527,1527,77.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.25,0.7561919689178467,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7561919689178467,0.625,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1528,1528,67.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.5,0.7569659352302551,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7569659352302551,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1529,1529,76.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.75,0.7577399611473083,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7577399611473083,0.875,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1530,1530,65.0,0.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.0,0.7585139274597168,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7585139274597168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,65.0,12.0
1531,1531,69.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.0,0.7585139274597168,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7585139274597168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,65.0,12.0
1532,1532,72.0,0.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.0,0.7585139274597168,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7585139274597168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,65.0,12.0
1533,1533,77.0,0.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.0,0.7585139274597168,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7585139274597168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,65.0,12.0
1534,1534,67.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.1666717529297,0.7590299248695374,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7590299248695374,0.08333333333333333,0.9166666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1535,1535,65.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.3333282470703,0.7595459222793579,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7595459222793579,0.16666666666666666,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1536,1536,63.0,0.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.5,0.7600619196891785,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7600619196891785,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1537,1537,65.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.6666717529297,0.760577917098999,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.760577917098999,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1538,1538,63.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.8333282470703,0.7610939145088196,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7610939145088196,0.41666666666666663,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1539,1539,62.0,1.0,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245.0,0.7616099119186401,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7616099119186401,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1540,1540,63.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245.1666717529297,0.7621259093284607,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7621259093284607,0.5833333333333333,0.41666666666666674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1541,1541,62.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245.3333282470703,0.7626419067382812,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7626419067382812,0.6666666666666666,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1542,1542,60.0,1.5,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245.5,0.7631579041481018,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7631579041481018,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1543,1543,62.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245.6666717529297,0.7636739015579224,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7636739015579224,0.8333333333333333,0.16666666666666674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1544,1544,60.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245.8333282470703,0.7641898989677429,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7641898989677429,0.9166666666666666,0.08333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1545,1545,58.0,0.0,0.16666667,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.0,0.7647058963775635,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7647058963775635,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,58.0,19.0
1546,1546,77.0,0.0,0.5,2,1.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.0,0.7647058963775635,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7647058963775635,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,58.0,19.0
1547,1547,62.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.1666717529297,0.765221893787384,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.765221893787384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1548,1548,65.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.3333282470703,0.7657378315925598,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7657378315925598,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1549,1549,58.0,0.5,0.16666667,2,0.0,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.5,0.7662538886070251,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7662538886070251,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82.0,58.0,24.0
1550,1550,82.0,0.5,0.375,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.5,0.7662538886070251,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7662538886070251,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,58.0,24.0
1551,1551,62.0,0.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.6666717529297,0.7667698860168457,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.7667698860168457,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
1552,1552,65.0,0.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.8333282470703,0.7672858238220215,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7672858238220215,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1553,1553,74.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.875,0.7674148678779602,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7674148678779602,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1554,1554,57.0,1.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.0,0.7678018808364868,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7678018808364868,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,57.0,20.0
1555,1555,75.0,1.0,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.0,0.7678018808364868,0.5905511811023622,0.348750697501395,0.20595513631972145,0.7678018808364868,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,57.0,20.0
1556,1556,77.0,1.0,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,247.0,0.7678018808364868,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7678018808364868,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,57.0,20.0
1557,1557,60.0,1.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.1666717529297,0.7683178782463074,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7683178782463074,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1558,1558,65.0,1.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.3333282470703,0.7688338160514832,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7688338160514832,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1559,1559,57.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.5,0.7693498730659485,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.7693498730659485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,57.0,15.0
1560,1560,72.0,1.5,0.5,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.5,0.7693498730659485,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7693498730659485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,57.0,15.0
1561,1561,60.0,1.6666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.6666717529297,0.769865870475769,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.769865870475769,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
1562,1562,65.0,1.8333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.8333282470703,0.7703818082809448,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7703818082809448,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1563,1563,60.0,0.0,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.0,0.7708978056907654,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7708978056907654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,87.0,60.0,27.0
1564,1564,84.0,0.0,0.0,2,0.0,0.1666666666666572,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,248.0,0.7708978056907654,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7708978056907654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,87.0,60.0,27.0
1565,1565,86.0,0.0,0.0,2,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,248.0,0.7708978056907654,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7708978056907654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,87.0,60.0,27.0
1566,1566,87.0,0.0,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.0,0.7708978056907654,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.7708978056907654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,87.0,60.0,27.0
1567,1567,63.0,0.1666717529296875,0.16666667,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.1666717529297,0.7714138627052307,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.7714138627052307,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
1568,1568,65.0,0.3333282470703125,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.3333282470703,0.7719298005104065,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7719298005104065,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
1569,1569,60.0,0.5,0.16666667,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.5,0.772445797920227,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.772445797920227,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,60.0,26.0
1570,1570,86.0,0.5,0.125,2,0.0,0.1666666666666572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.5,0.772445797920227,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.772445797920227,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,60.0,26.0
