,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.fp,loudness_direction_basis.f,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1390,1390,72.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,309.5,0.8673184514045715,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8673184514045715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1391,1391,76.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,309.75,0.86801677942276,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.86801677942276,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1392,1392,50.0,1.0,2.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310.0,0.8687151074409485,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8687151074409485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,76.0,50.0,26.0
1393,1393,55.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310.0,0.8687151074409485,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8687151074409485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,76.0,50.0,26.0
1394,1394,59.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310.0,0.8687151074409485,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8687151074409485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,76.0,50.0,26.0
1395,1395,74.0,1.0,0.5,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310.0,0.8687151074409485,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8687151074409485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,76.0,50.0,26.0
1396,1396,76.0,1.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,310.0,0.8687151074409485,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8687151074409485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,76.0,50.0,26.0
1397,1397,72.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310.5,0.8701117038726807,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8701117038726807,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1398,1398,71.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310.75,0.8708100318908691,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8708100318908691,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
1399,1399,57.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,311.0,0.8715083599090576,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8715083599090576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,71.0,57.0,14.0
1400,1400,60.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,311.0,0.8715083599090576,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8715083599090576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,71.0,57.0,14.0
1401,1401,69.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,311.0,0.8715083599090576,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8715083599090576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,71.0,57.0,14.0
1402,1402,71.0,2.0,0.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,311.0,0.8715083599090576,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8715083599090576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,71.0,57.0,14.0
1403,1403,67.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,311.5,0.8729050159454346,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8729050159454346,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1404,1404,66.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,311.75,0.873603343963623,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.873603343963623,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1405,1405,55.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,312.0,0.8743016719818115,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8743016719818115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,59.0,55.0,4.0
1406,1406,59.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,312.0,0.8743016719818115,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8743016719818115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,55.0,4.0
1407,1407,67.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,312.5,0.8756983280181885,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8756983280181885,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1408,1408,66.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,313.0,0.8770949840545654,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8770949840545654,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
1409,1409,67.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,313.5,0.8784916400909424,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8784916400909424,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1410,1410,61.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.0,0.8798882961273193,0.48031496062992124,0.23070246140492282,0.11080984366693143,0.8798882961273193,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,79.0,61.0,18.0
1411,1411,76.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.0,0.8798882961273193,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8798882961273193,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,61.0,18.0
1412,1412,79.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.0,0.8798882961273193,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.8798882961273193,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,61.0,18.0
1413,1413,62.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.5,0.8812848925590515,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8812848925590515,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,78.0,62.0,16.0
1414,1414,74.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.5,0.8812848925590515,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8812848925590515,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,78.0,62.0,16.0
1415,1415,78.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.5,0.8812848925590515,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8812848925590515,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,78.0,62.0,16.0
1416,1416,59.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,315.0,0.8826815485954285,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.8826815485954285,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,59.0,18.0
1417,1417,74.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,315.0,0.8826815485954285,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8826815485954285,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,59.0,18.0
1418,1418,77.0,0.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,315.0,0.8826815485954285,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8826815485954285,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,59.0,18.0
1419,1419,60.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,315.5,0.8840782046318054,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8840782046318054,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,60.0,16.0
1420,1420,72.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,315.5,0.8840782046318054,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8840782046318054,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,60.0,16.0
1421,1421,76.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,315.5,0.8840782046318054,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8840782046318054,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,60.0,16.0
1422,1422,55.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,316.0,0.8854748606681824,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8854748606681824,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,55.0,18.0
1423,1423,70.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,316.0,0.8854748606681824,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8854748606681824,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,55.0,18.0
1424,1424,73.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,316.0,0.8854748606681824,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8854748606681824,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,55.0,18.0
1425,1425,54.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,316.5,0.8868715167045593,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.8868715167045593,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,74.0,54.0,20.0
1426,1426,69.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,316.5,0.8868715167045593,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8868715167045593,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,74.0,54.0,20.0
1427,1427,74.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,316.5,0.8868715167045593,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8868715167045593,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,74.0,54.0,20.0
1428,1428,53.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,317.0,0.8882681727409363,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8882681727409363,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,53.0,18.0
1429,1429,68.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,317.0,0.8882681727409363,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.8882681727409363,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,53.0,18.0
1430,1430,71.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,317.0,0.8882681727409363,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8882681727409363,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,53.0,18.0
1431,1431,52.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,317.5,0.8896648287773132,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.8896648287773132,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,52.0,20.0
1432,1432,67.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,317.5,0.8896648287773132,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.8896648287773132,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,52.0,20.0
1433,1433,72.0,2.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,317.5,0.8896648287773132,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8896648287773132,1.5,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,52.0,20.0
1434,1434,50.0,0.0,1.0,3,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,318.0,0.8910614252090454,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8910614252090454,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,50.0,34.0
1435,1435,84.0,0.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,318.0,0.8910614252090454,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8910614252090454,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,50.0,34.0
1436,1436,81.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,318.25,0.8917597532272339,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8917597532272339,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1437,1437,78.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,318.5,0.8924580812454224,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.8924580812454224,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
1438,1438,74.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,318.75,0.8931564092636108,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8931564092636108,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1439,1439,73.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,319.0,0.8938547372817993,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.8938547372817993,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
1440,1440,74.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,319.25,0.8945530652999878,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8945530652999878,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1441,1441,62.0,1.5,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,319.5,0.8952513933181763,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8952513933181763,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,76.0,62.0,14.0
1442,1442,66.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,319.5,0.8952513933181763,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.8952513933181763,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,76.0,62.0,14.0
1443,1443,69.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,319.5,0.8952513933181763,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8952513933181763,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,76.0,62.0,14.0
1444,1444,76.0,1.5,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,319.5,0.8952513933181763,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8952513933181763,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,76.0,62.0,14.0
1445,1445,74.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,319.75,0.8959497213363647,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8959497213363647,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1446,1446,60.0,2.0,0.5,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320.0,0.8966480493545532,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8966480493545532,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,84.0,60.0,24.0
1447,1447,62.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320.0,0.8966480493545532,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8966480493545532,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,84.0,60.0,24.0
1448,1448,69.0,2.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320.0,0.8966480493545532,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8966480493545532,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,84.0,60.0,24.0
1449,1449,84.0,2.0,0.25,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320.0,0.8966480493545532,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8966480493545532,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,84.0,60.0,24.0
1450,1450,81.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,320.25,0.8973463773727417,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8973463773727417,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
