,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.f,loudness_direction_basis.p,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1514,1514,87.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,496.5,0.7943999767303467,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.7943999767303467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0
1515,1515,77.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,496.75,0.7947999835014343,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7947999835014343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1516,1516,70.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,497.0,0.795199990272522,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.795199990272522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1517,1517,77.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,497.25,0.7955999970436096,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7955999970436096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1518,1518,86.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,497.5,0.7960000038146973,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7960000038146973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1519,1519,77.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,497.75,0.7964000105857849,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7964000105857849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1520,1520,65.0,0.0,1.0,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,498.0,0.7968000173568726,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7968000173568726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,65.0,19.0
1521,1521,84.0,0.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,498.0,0.7968000173568726,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7968000173568726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,65.0,19.0
1522,1522,81.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,498.25,0.7972000241279602,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7972000241279602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1523,1523,79.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,498.5,0.7975999712944031,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7975999712944031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1524,1524,77.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,498.75,0.7979999780654907,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7979999780654907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1525,1525,76.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,499.0,0.7983999848365784,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7983999848365784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1526,1526,77.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,499.25,0.798799991607666,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.798799991607666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1527,1527,79.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,499.5,0.7991999983787537,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7991999983787537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1528,1528,77.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,499.75,0.7996000051498413,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7996000051498413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1529,1529,75.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,0.800000011920929,0.5905511811023622,0.348750697501395,0.20595513631972145,0.800000011920929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
1530,1530,77.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,500.25,0.8004000186920166,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8004000186920166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1531,1531,81.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,500.5,0.8008000254631042,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8008000254631042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1532,1532,77.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,500.75,0.8011999726295471,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8011999726295471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1533,1533,74.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,501.0,0.8015999794006348,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8015999794006348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1534,1534,77.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,501.25,0.8019999861717224,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8019999861717224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1535,1535,82.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,501.5,0.8023999929428101,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.8023999929428101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1536,1536,77.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,501.75,0.8027999997138977,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8027999997138977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1537,1537,69.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,502.0,0.8032000064849854,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8032000064849854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1538,1538,77.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,502.25,0.803600013256073,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.803600013256073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1539,1539,87.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,502.5,0.8040000200271606,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.8040000200271606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0
1540,1540,77.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,502.75,0.8044000267982483,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8044000267982483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1541,1541,70.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,503.0,0.8047999739646912,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.8047999739646912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
1542,1542,77.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,503.25,0.8051999807357788,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8051999807357788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1543,1543,86.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,503.5,0.8055999875068665,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.8055999875068665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1544,1544,77.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,503.75,0.8059999942779541,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8059999942779541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1545,1545,65.0,0.0,1.0,3,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.8064000010490417,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8064000010490417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,65.0,19.0
1546,1546,84.0,0.0,0.25,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,504.0,0.8064000010490417,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8064000010490417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,84.0,65.0,19.0
1547,1547,89.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,504.25,0.8068000078201294,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.8068000078201294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0
1548,1548,84.0,0.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,504.5,0.807200014591217,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.807200014591217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1549,1549,81.0,0.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,504.75,0.8076000213623047,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8076000213623047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1550,1550,77.0,1.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,505.0,0.8080000281333923,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8080000281333923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1551,1551,84.0,1.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,505.25,0.8083999752998352,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.8083999752998352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1552,1552,81.0,1.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,505.5,0.8087999820709229,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8087999820709229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1553,1553,77.0,1.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,505.75,0.8091999888420105,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8091999888420105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1554,1554,72.0,2.0,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,506.0,0.8095999956130981,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8095999956130981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1555,1555,65.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,506.25,0.8100000023841858,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8100000023841858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,65.0,12.0
1556,1556,77.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,506.25,0.8100000023841858,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8100000023841858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,65.0,12.0
1557,1557,60.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,506.5,0.8104000091552734,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8104000091552734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,60.0,12.0
1558,1558,72.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,506.5,0.8104000091552734,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8104000091552734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,60.0,12.0
1559,1559,57.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,506.75,0.8108000159263611,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.8108000159263611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,57.0,12.0
1560,1560,69.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,506.75,0.8108000159263611,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8108000159263611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,57.0,12.0
1561,1561,53.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,507.0,0.8112000226974487,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8112000226974487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,65.0,53.0,12.0
1562,1562,65.0,0.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,507.0,0.8112000226974487,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8112000226974487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,53.0,12.0
1563,1563,41.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,508.0,0.8127999901771545,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.8127999901771545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,77.0,41.0,36.0
1564,1564,69.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,508.0,0.8127999901771545,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.8127999901771545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,77.0,41.0,36.0
1565,1565,72.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,508.0,0.8127999901771545,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8127999901771545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,77.0,41.0,36.0
1566,1566,77.0,1.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,508.0,0.8127999901771545,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8127999901771545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,41.0,36.0
1567,1567,58.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,510.0,0.8159999847412109,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8159999847412109,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1568,1568,53.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,512.0,0.8191999793052673,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8191999793052673,0.2222222222222222,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1569,1569,50.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,0.8208000063896179,0.3937007874015748,0.15500031000062,0.06102374409473228,0.8208000063896179,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
1570,1570,53.0,2.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,515.0,0.8240000009536743,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.8240000009536743,0.5555555555555556,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0
1571,1571,58.0,0.0,2.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,516.0,0.8256000280380249,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.8256000280380249,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
1572,1572,77.0,0.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,516.5,0.8263999819755554,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8263999819755554,0.7222222222222222,0.2777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1573,1573,77.0,1.0,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,517.0,0.8271999955177307,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8271999955177307,0.7777777777777777,0.22222222222222232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1574,1574,77.0,1.5,0.5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,517.5,0.828000009059906,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.828000009059906,0.8333333333333333,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1575,1575,62.0,2.0,1.0,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,518.0,0.8288000226020813,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.8288000226020813,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,62.0,15.0
1576,1576,77.0,2.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,518.0,0.8288000226020813,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.8288000226020813,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,62.0,15.0
