,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1762,1762,89.0,0.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.0,0.746666669845581,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.746666669845581,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0
1763,1763,88.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.125,0.746999979019165,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.746999979019165,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0
1764,1764,89.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.25,0.7473333477973938,0.7007874015748031,0.49110298220596443,0.34415878280575457,0.7473333477973938,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0
1765,1765,86.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.375,0.7476666569709778,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7476666569709778,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1766,1766,67.0,0.5,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.5,0.7480000257492065,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7480000257492065,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,83.0,67.0,16.0
1767,1767,74.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.5,0.7480000257492065,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7480000257492065,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,83.0,67.0,16.0
1768,1768,77.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.5,0.7480000257492065,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7480000257492065,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,83.0,67.0,16.0
1769,1769,83.0,0.5,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.5,0.7480000257492065,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.7480000257492065,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,83.0,67.0,16.0
1770,1770,67.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.0,0.7493333220481873,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7493333220481873,0.3333333333333333,2.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,67.0,10.0
1771,1771,74.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.0,0.7493333220481873,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.7493333220481873,0.3333333333333333,2.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,67.0,10.0
1772,1772,77.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.0,0.7493333220481873,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7493333220481873,0.3333333333333333,2.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,67.0,10.0
1773,1773,72.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.5,0.7506666779518127,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.7506666779518127,1.6666666666666665,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,84.0,72.0,12.0
1774,1774,76.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.5,0.7506666779518127,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7506666779518127,1.6666666666666665,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,84.0,72.0,12.0
1775,1775,84.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.5,0.7506666779518127,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7506666779518127,1.6666666666666665,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,84.0,72.0,12.0
1776,1776,85.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.75,0.7513333559036255,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7513333559036255,2.333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1777,1777,86.0,0.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.0,0.7519999742507935,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7519999742507935,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1778,1778,85.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.125,0.7523333430290222,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7523333430290222,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1779,1779,86.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.25,0.7526666522026062,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7526666522026062,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1780,1780,82.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.375,0.753000020980835,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.753000020980835,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1781,1781,60.0,0.5,0.5,2,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.5,0.753333330154419,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.753333330154419,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,79.0,60.0,19.0
1782,1782,64.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.5,0.753333330154419,0.5039370078740157,0.25395250790501583,0.127976066975756,0.753333330154419,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,60.0,19.0
1783,1783,70.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.5,0.753333330154419,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.753333330154419,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,79.0,60.0,19.0
1784,1784,79.0,0.5,0.75,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.5,0.753333330154419,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.753333330154419,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,79.0,60.0,19.0
1785,1785,60.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.0,0.7546666860580444,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7546666860580444,0.3333333333333333,2.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,60.0,10.0
1786,1786,64.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.0,0.7546666860580444,0.5039370078740157,0.25395250790501583,0.127976066975756,0.7546666860580444,0.3333333333333333,2.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,60.0,10.0
1787,1787,70.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.0,0.7546666860580444,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7546666860580444,0.3333333333333333,2.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,60.0,10.0
1788,1788,80.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.25,0.7553333044052124,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.7553333044052124,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1789,1789,65.0,1.5,0.5,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.5,0.7559999823570251,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.7559999823570251,1.6666666666666665,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,65.0,16.0
1790,1790,69.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.5,0.7559999823570251,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7559999823570251,1.6666666666666665,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,65.0,16.0
1791,1791,81.0,1.5,0.125,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.5,0.7559999823570251,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7559999823570251,1.6666666666666665,1.3333333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,65.0,16.0
1792,1792,82.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.625,0.7563333511352539,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7563333511352539,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0
1793,1793,83.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.75,0.7566666603088379,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.7566666603088379,2.333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
1794,1794,84.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.875,0.7570000290870667,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7570000290870667,2.6666666666666665,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1795,1795,85.0,0.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.0,0.7573333382606506,0.6692913385826772,0.4479508959017918,0.2998096547374197,0.7573333382606506,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0
1796,1796,86.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.25,0.7580000162124634,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.7580000162124634,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1797,1797,58.0,0.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.5,0.7586666941642761,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.7586666941642761,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,84.0,58.0,26.0
1798,1798,67.0,0.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.5,0.7586666941642761,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.7586666941642761,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,84.0,58.0,26.0
1799,1799,82.0,0.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.5,0.7586666941642761,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.7586666941642761,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,84.0,58.0,26.0
1800,1800,84.0,0.5,0.0,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,284.5,0.7586666941642761,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.7586666941642761,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,84.0,58.0,26.0
1801,1801,81.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.75,0.7593333125114441,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7593333125114441,0.75,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1802,1802,79.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284.875,0.7596666812896729,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7596666812896729,0.875,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1803,1803,60.0,1.0,1.0,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,0.7599999904632568,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.7599999904632568,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,77.0,60.0,17.0
1804,1804,69.0,1.0,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,0.7599999904632568,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.7599999904632568,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,77.0,60.0,17.0
1805,1805,77.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,0.7599999904632568,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7599999904632568,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,77.0,60.0,17.0
1806,1806,70.0,1.5,0.5,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.5,0.7613333463668823,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.7613333463668823,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,70.0,11.0
1807,1807,76.0,1.5,0.5,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.5,0.7613333463668823,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7613333463668823,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,70.0,11.0
1808,1808,81.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.5,0.7613333463668823,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7613333463668823,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,70.0,11.0
1809,1809,79.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.75,0.7620000243186951,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7620000243186951,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1810,1810,62.0,0.0,1.5,2,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.762666642665863,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.762666642665863,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,77.0,62.0,15.0
1811,1811,65.0,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.762666642665863,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.762666642665863,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,77.0,62.0,15.0
1812,1812,67.0,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.762666642665863,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.762666642665863,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,77.0,62.0,15.0
1813,1813,71.0,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.762666642665863,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.762666642665863,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,77.0,62.0,15.0
1814,1814,77.0,0.0,0.125,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.762666642665863,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.762666642665863,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,77.0,62.0,15.0
1815,1815,76.0,0.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.125,0.7630000114440918,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7630000114440918,0.0625,0.9375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1816,1816,79.0,0.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.25,0.7633333206176758,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7633333206176758,0.125,0.875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1817,1817,77.0,0.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.375,0.7636666893959045,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7636666893959045,0.1875,0.8125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1818,1818,81.0,0.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.5,0.7639999985694885,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.7639999985694885,0.25,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1819,1819,79.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.625,0.7643333077430725,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.7643333077430725,0.3125,0.6875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1820,1820,77.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.75,0.7646666765213013,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.7646666765213013,0.375,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1821,1821,76.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.875,0.7649999856948853,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.7649999856948853,0.4375,0.5625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
